date,open,high,low,close,volume_coin,volume_usd,coin_symbol
2019-06-05,0.092,0.095,0.081,0.08728,7453427.01,646384.38,COTI
2019-06-06,0.08728,0.09447,0.0815,0.09418,15858047.36,1385685.61,COTI
2019-06-07,0.09418,0.09566,0.08674,0.09374,12212209.02,1125854.71,COTI
2019-06-08,0.09374,0.1,0.09243,0.09269,22118011.79,2091163.14,COTI
2019-06-09,0.09269,0.09556,0.08699,0.09028,29133893.18,2681707.44,COTI
2019-06-10,0.09028,0.09234,0.081,0.08447,25738539.83,2225308.31,COTI
2019-06-11,0.08447,0.0852,0.07441,0.08276,20814717.56,1663732.64,COTI
2019-06-12,0.08276,0.0926,0.0795,0.09072,15614713.48,1348174.14,COTI
2019-06-13,0.09072,0.0974,0.08524,0.08806,11855503.25,1085214.86,COTI
2019-06-14,0.08806,0.08812,0.075,0.0825,12175058.24,983957.16,COTI
2019-06-15,0.0825,0.0851,0.07946,0.0818,14025997.0,1156288.87,COTI
2019-06-16,0.0818,0.08401,0.076,0.08009,18118809.8,1436675.67,COTI
2019-06-17,0.08009,0.08035,0.07441,0.07828,26655860.4,2064047.36,COTI
2019-06-18,0.07828,0.08545,0.07462,0.08214,21156572.69,1663186.76,COTI
2019-06-19,0.08214,0.08214,0.07222,0.07608,8512200.27,663212.63,COTI
2019-06-20,0.07608,0.07768,0.06868,0.07076,458714.82,34048.33,COTI
2019-06-21,0.07076,0.07578,0.064,0.07474,12707715.59,885842.02,COTI
2019-06-22,0.07474,0.07479,0.02123,0.07254,19141751.45,1288652.04,COTI
2019-06-23,0.07254,0.07828,0.07082,0.07227,19446546.49,1432899.89,COTI
2019-06-24,0.07227,0.07364,0.06748,0.07055,19030958.61,1353835.53,COTI
2019-06-25,0.07055,0.07269,0.06622,0.07146,18292952.42,1279674.9,COTI
2019-06-26,0.07146,0.07247,0.06732,0.06995,5667143.5,395427.3,COTI
2019-06-27,0.06995,0.08124,0.06681,0.07989,127328770.3,9331163.3,COTI
2019-06-28,0.07989,0.08757,0.07532,0.07927,156678868.06,12695749.49,COTI
2019-06-29,0.07927,0.0881,0.07851,0.07992,186036547.44,15054596.31,COTI
2019-06-30,0.07992,0.113,0.0799,0.1009,122852505.17,11958621.26,COTI
2019-07-01,0.1009,0.115,0.09367,0.1062,100802943.39,10242283.96,COTI
2019-07-02,0.1062,0.128,0.09413,0.09443,102391910.23,11226327.34,COTI
2019-07-03,0.09443,0.1105,0.0782,0.07888,72435344.52,6042627.43,COTI
2019-07-04,0.07888,0.08201,0.07046,0.07079,98482122.97,7454062.59,COTI
2019-07-05,0.07079,0.07921,0.07,0.07271,195491922.23,14120183.5,COTI
2019-07-06,0.07271,0.07431,0.0712,0.07215,135681080.11,9849145.29,COTI
2019-07-07,0.07215,0.07665,0.06899,0.07506,133223051.38,9788932.92,COTI
2019-07-08,0.07506,0.08683,0.07506,0.08428,175537425.13,14627616.25,COTI
2019-07-09,0.08428,0.08462,0.07212,0.07615,128225998.72,9851101.28,COTI
2019-07-10,0.07615,0.07699,0.0702,0.07181,164233120.84,12201559.32,COTI
2019-07-11,0.07181,0.07301,0.0661,0.06672,20543438.88,1377010.27,COTI
2019-07-12,0.06672,0.06952,0.065,0.06535,59247718.55,3947929.06,COTI
2019-07-13,0.06535,0.06785,0.065,0.06605,68688243.72,4532018.59,COTI
2019-07-14,0.06605,0.06633,0.06208,0.06224,63167462.64,4103562.72,COTI
2019-07-15,0.06224,0.06641,0.06125,0.06568,53165801.21,3422810.78,COTI
2019-07-16,0.06568,0.0661,0.06,0.06066,39606412.94,2531254.71,COTI
2019-07-17,0.06066,0.06204,0.0564,0.05819,37306986.98,2233241.39,COTI
2019-07-18,0.05819,0.06078,0.056,0.05871,32298804.18,1881776.6,COTI
2019-07-19,0.05871,0.05879,0.05615,0.057,18856734.74,1077330.1,COTI
2019-07-20,0.057,0.06129,0.05654,0.06,24086939.55,1394181.61,COTI
2019-07-21,0.06,0.0685,0.06,0.06773,11322859.56,721260.58,COTI
2019-07-22,0.06773,0.0685,0.06211,0.06218,3339931.97,224065.03,COTI
2019-07-23,0.06218,0.06493,0.06004,0.06038,16247640.61,1021263.34,COTI
2019-07-24,0.06038,0.06179,0.0561,0.05776,16318657.98,936919.62,COTI
2019-07-25,0.05776,0.0615,0.0564,0.05691,16881348.74,974507.6,COTI
2019-07-26,0.05691,0.05852,0.055,0.05852,5480074.0,314209.57,COTI
2019-07-27,0.05852,0.0618,0.05658,0.05667,8566366.09,511825.48,COTI
2019-07-28,0.05667,0.06392,0.05667,0.06025,14564270.05,882894.96,COTI
2019-07-29,0.06025,0.06301,0.0585,0.05916,9886957.03,597230.54,COTI
2019-07-30,0.05916,0.0653,0.05899,0.06185,10192801.45,642932.98,COTI
2019-07-31,0.06185,0.06559,0.06,0.0607,9290182.78,585167.95,COTI
2019-08-01,0.0607,0.063,0.06,0.06114,3307197.07,202154.3,COTI
2019-08-02,0.06114,0.063,0.05983,0.06025,8011714.51,493650.17,COTI
2019-08-03,0.06025,0.0685,0.0567,0.06,4593070.22,275260.03,COTI
2019-08-04,0.06,0.06444,0.058,0.06097,2178422.12,132760.63,COTI
2019-08-05,0.06097,0.06299,0.0598,0.06045,8910536.45,543798.94,COTI
2019-08-06,0.06045,0.06229,0.0584,0.05859,11435581.49,686186.59,COTI
2019-08-07,0.05859,0.06023,0.0576,0.058,10655346.55,623828.84,COTI
2019-08-08,0.058,0.05912,0.05521,0.0576,5888872.02,340386.43,COTI
2019-08-09,0.0576,0.05761,0.05521,0.05542,20805782.43,1158622.61,COTI
2019-08-10,0.05542,0.05587,0.05325,0.05387,7747782.2,429268.51,COTI
2019-08-11,0.05387,0.058,0.05,0.05426,5141269.66,281750.08,COTI
2019-08-12,0.05426,0.05708,0.05115,0.05246,12234324.96,655086.39,COTI
2019-08-13,0.05246,0.05502,0.05,0.05137,15194903.54,797937.35,COTI
2019-08-14,0.05137,0.0523,0.045,0.04531,19074192.57,937628.41,COTI
2019-08-15,0.04531,0.04767,0.03645,0.04146,7837560.64,342231.61,COTI
2019-08-16,0.04146,0.046,0.03448,0.03731,12229713.87,479237.5,COTI
2019-08-17,0.03731,0.03893,0.032,0.03314,12358084.58,430927.12,COTI
2019-08-18,0.03314,0.0351,0.031,0.0329,10516944.92,345787.65,COTI
2019-08-19,0.0329,0.035,0.03,0.03422,11961356.67,385883.75,COTI
2019-08-20,0.03422,0.03422,0.02682,0.02806,4448990.92,134063.57,COTI
2019-08-21,0.02806,0.0287,0.025,0.02611,2211910.28,57536.9,COTI
2019-08-22,0.02611,0.032,0.025,0.02923,4503543.77,122784.92,COTI
2019-08-23,0.02923,0.0327,0.02815,0.02897,3208768.72,94910.66,COTI
2019-08-24,0.02897,0.02897,0.0276,0.02767,1043132.09,29703.08,COTI
2019-08-25,0.02767,0.02789,0.0271,0.02727,833816.75,22901.24,COTI
2019-08-26,0.02727,0.0285,0.02699,0.02736,1004865.14,27692.79,COTI
2019-08-27,0.02736,0.02785,0.02643,0.02655,1572865.93,42534.92,COTI
2019-08-28,0.02655,0.0302,0.02643,0.02725,4196906.25,119366.63,COTI
2019-08-29,0.02725,0.02847,0.02595,0.02661,4191396.8,110500.79,COTI
2019-08-30,0.02661,0.03156,0.02576,0.02684,1758440.32,47521.55,COTI
2019-08-31,0.02684,0.02785,0.02577,0.02663,1514958.58,41079.89,COTI
2019-09-01,0.02663,0.02864,0.02576,0.02676,1620006.48,42879.88,COTI
2019-09-02,0.02676,0.0294,0.0256,0.02849,1733155.96,46755.15,COTI
2019-09-03,0.02849,0.03129,0.0283,0.03005,2114271.7,62705.84,COTI
2019-09-04,0.03005,0.0316,0.02788,0.03159,1801028.39,53001.15,COTI
2019-09-05,0.03159,0.03362,0.02,0.0228,2772570.65,70548.48,COTI
2019-09-06,0.0228,0.02432,0.0205,0.02216,2059543.29,47373.96,COTI
2019-09-07,0.02216,0.02373,0.021,0.02232,1936344.03,43278.36,COTI
2019-09-08,0.02232,0.02698,0.02181,0.02662,1790026.95,43531.22,COTI
2019-09-09,0.02662,0.02663,0.0214,0.02213,1708803.96,40674.84,COTI
2019-09-10,0.02213,0.02255,0.02001,0.022,2110990.02,46099.06,COTI
2019-09-11,0.022,0.02409,0.02096,0.02261,1550347.56,35381.92,COTI
2019-09-12,0.02261,0.02406,0.02207,0.02368,2072542.07,47338.87,COTI
2019-09-13,0.02368,0.02415,0.02207,0.02392,1955785.81,45547.63,COTI
2019-09-14,0.02392,0.02403,0.02223,0.02244,1700099.89,39121.57,COTI
2019-09-15,0.02244,0.024,0.0216,0.02244,1911303.01,42817.18,COTI
2019-09-16,0.02244,0.02703,0.0216,0.02656,10279856.44,252058.44,COTI
2019-09-17,0.02656,0.02661,0.02421,0.02498,12224839.59,303188.11,COTI
2019-09-18,0.02498,0.02585,0.0242,0.02468,16287313.33,403707.75,COTI
2019-09-19,0.02468,0.02476,0.02352,0.02367,11506219.71,276062.02,COTI
2019-09-20,0.02367,0.02382,0.023,0.02324,14811438.62,346233.73,COTI
2019-09-21,0.02324,0.02464,0.023,0.0236,4367163.63,101477.9,COTI
2019-09-22,0.0236,0.02427,0.02272,0.02322,5990244.74,141009.93,COTI
2019-09-23,0.02322,0.02524,0.02265,0.02339,28045922.42,667073.3,COTI
2019-09-24,0.02339,0.02464,0.018,0.01945,16620133.64,386462.74,COTI
2019-09-25,0.01945,0.01966,0.012,0.01827,2406092.88,43651.44,COTI
2019-09-26,0.01827,0.01835,0.0165,0.01727,2256574.57,39826.67,COTI
2019-09-27,0.01727,0.01761,0.01606,0.01621,1910309.61,32457.63,COTI
2019-09-28,0.01621,0.01671,0.0132,0.01617,1675815.79,27191.81,COTI
2019-09-29,0.01617,0.01622,0.01331,0.01393,1765950.61,26357.37,COTI
2019-09-30,0.01393,0.01463,0.01334,0.01444,2069248.69,28740.38,COTI
2019-10-01,0.01444,0.0148,0.01355,0.01415,1972628.55,27957.32,COTI
2019-10-02,0.01415,0.01415,0.011,0.01325,1765750.28,23238.64,COTI
2019-10-03,0.01325,0.01329,0.01001,0.01283,1601869.9,20533.39,COTI
2019-10-04,0.01283,0.01289,0.01019,0.01206,2596045.4,29682.78,COTI
2019-10-05,0.01206,0.01222,0.0052,0.01179,1574815.21,18521.56,COTI
2019-10-06,0.01179,0.012,0.01094,0.01151,1449596.4,16701.75,COTI
2019-10-07,0.01151,0.01211,0.01,0.01147,1710346.01,19380.14,COTI
2019-10-08,0.01147,0.0116,0.01022,0.01042,1894995.26,20918.56,COTI
2019-10-09,0.01042,0.0113,0.01023,0.01064,2218894.54,23491.18,COTI
2019-10-10,0.01064,0.0117,0.01,0.011,1852847.64,19484.74,COTI
2019-10-11,0.011,0.0117,0.0082,0.01041,1849474.31,18916.8,COTI
2019-10-12,0.01041,0.01054,0.01,0.01024,1180705.69,12121.05,COTI
2019-10-13,0.01024,0.01028,0.009015,0.009996,1160131.36,11533.94,COTI
2019-10-14,0.009996,0.01009,0.00979,0.009794,1042988.8,10323.91,COTI
2019-10-15,0.009794,0.01005,0.00862,0.009723,1701427.44,16370.13,COTI
2019-10-16,0.009723,0.009724,0.009429,0.009432,1380443.51,13193.75,COTI
2019-10-17,0.009432,0.0177,0.009432,0.01165,4163554.14,51742.52,COTI
2019-10-18,0.01165,0.016,0.01069,0.0118,3228173.87,37770.43,COTI
2019-10-19,0.0118,0.01198,0.01095,0.01111,10781546.81,122632.91,COTI
