date,open,high,low,close,volume_coin,volume_usd,coin_symbol
2015-12-30,0.02246,0.02222,0.02222,0.02222,425.9,9.462,BNT
2015-12-31,0.02222,0.0288,0.01021,0.01531,1918394.28,29371.61,BNT
2016-01-01,0.01531,0.01646,0.01259,0.0126,295943.73,3729.8,BNT
2016-01-02,0.0126,0.01335,0.008154,0.008735,444013.7,3878.51,BNT
2016-01-03,0.008735,0.01033,0.006241,0.006775,437593.78,2964.66,BNT
2016-01-04,0.006775,0.008619,0.005287,0.005754,469768.95,2703.28,BNT
2016-01-05,0.005754,0.007046,0.004312,0.004653,367146.38,1708.2,BNT
2016-01-06,0.004653,0.006376,0.004222,0.004567,595325.12,2718.67,BNT
2016-01-07,0.004567,0.006161,0.004113,0.004767,759681.05,3621.42,BNT
2016-01-08,0.004767,0.005914,0.004121,0.004533,485166.92,2199.37,BNT
2016-01-09,0.004533,0.005021,0.003887,0.004035,112102.0,452.31,BNT
2016-01-10,0.004035,0.004341,0.003012,0.003141,129093.58,405.51,BNT
2016-01-11,0.003141,0.003927,0.003004,0.003367,184102.07,619.84,BNT
2016-01-12,0.003367,0.003605,0.003004,0.00312,136795.11,426.76,BNT
2016-01-13,0.00312,0.003133,0.002813,0.002852,104353.47,297.66,BNT
2016-01-14,0.002852,0.00327,0.001081,0.002326,190182.03,442.34,BNT
2016-01-15,0.002326,0.002208,0.001322,0.001649,98302.45,162.11,BNT
2016-01-16,0.001649,0.001706,0.001409,0.001425,37571.46,53.53,BNT
2016-01-17,0.001425,0.001568,0.0013,0.0013,146951.38,191.1,BNT
2016-01-18,0.0013,0.001365,0.0008226,0.001107,92778.45,102.71,BNT
2016-01-19,0.001107,0.001298,0.0008766,0.0009866,76167.23,75.15,BNT
2016-01-20,0.0009866,0.001202,0.0009743,0.001041,87430.46,90.98,BNT
2016-01-21,0.001041,0.001272,0.0009436,0.0009436,46514.89,43.89,BNT
2016-01-22,0.0009436,0.000949,0.0007347,0.0008036,146908.52,118.05,BNT
2016-01-23,0.0008036,0.0008549,0.0007384,0.0007422,43577.84,32.35,BNT
2016-01-24,0.0007422,0.0009169,0.0004021,0.0007882,192965.45,152.09,BNT
2016-01-25,0.0007882,0.0009819,0.0004203,0.0009819,83740.63,82.22,BNT
2016-01-26,0.0009819,0.0009744,0.0006042,0.0007055,56424.04,39.81,BNT
2016-01-27,0.0007055,0.001098,0.0006518,0.000715,60932.9,43.57,BNT
2016-01-28,0.000715,0.0007594,0.0006493,0.0007252,40246.33,29.19,BNT
2016-01-29,0.0007252,0.0007568,0.0006579,0.0006579,96212.38,63.3,BNT
2016-01-30,0.0006579,0.0007555,0.0006535,0.000714,52417.28,37.42,BNT
2016-01-31,0.000714,0.0007064,0.0006694,0.0006694,28244.29,18.91,BNT
2016-02-01,0.0006694,0.0006774,0.0006439,0.0006439,27078.32,17.43,BNT
2016-02-02,0.0006439,0.0006506,0.0005833,0.0005833,35030.0,20.43,BNT
2016-02-03,0.0005833,0.0006477,0.0005741,0.0005925,54333.38,32.19,BNT
2016-02-04,0.0005925,0.002563,0.0006055,0.001512,5396304.97,8158.22,BNT
2016-02-05,0.001512,0.001615,0.0007227,0.0008154,5927856.39,4833.76,BNT
2016-02-06,0.0008154,0.0008325,0.0006328,0.0006667,8048490.18,5366.12,BNT
2016-02-07,0.0006667,0.0007181,0.0006349,0.0006349,706299.88,448.46,BNT
2016-02-08,0.0006349,0.0006446,0.000626,0.000626,305351.43,191.16,BNT
2016-02-09,0.000626,0.0006418,0.0006305,0.0006343,112122.54,71.12,BNT
2016-02-10,0.0006343,0.0006607,0.0006416,0.0006607,486358.93,321.31,BNT
2016-02-11,0.0006607,0.0006602,0.0006375,0.0006375,112453.87,71.69,BNT
2016-02-12,0.0006375,0.0006682,0.0006452,0.0006644,662696.34,440.29,BNT
2016-02-13,0.0006644,0.0006749,0.0004954,0.0005891,512029.03,301.61,BNT
2016-02-14,0.0005891,0.0006164,0.0005109,0.0005596,231079.68,129.31,BNT
2016-02-15,0.0005596,0.0005856,0.0004011,0.0004291,77594.65,33.3,BNT
2016-02-16,0.0004291,0.0005527,0.0004267,0.0004755,125531.36,59.69,BNT
2016-02-17,0.0004755,0.0008343,0.000438,0.0004797,523821.92,251.28,BNT
2016-02-18,0.0004797,0.0005647,0.0004804,0.0004888,55678.51,27.22,BNT
2016-02-19,0.0004888,0.0005502,0.0004662,0.0004746,37349.65,17.73,BNT
2016-02-20,0.0004746,0.0005105,0.0004885,0.0004885,24182.53,11.81,BNT
2016-02-21,0.0004885,0.0004904,0.0003153,0.0003547,244803.93,86.83,BNT
2016-02-22,0.0003547,0.0004859,0.0003065,0.0004071,51046.24,20.78,BNT
2016-02-23,0.0004071,0.0004871,0.0003611,0.0003821,132449.5,50.61,BNT
2016-02-24,0.0003821,0.0003762,0.0003678,0.000372,147858.91,55.0,BNT
2016-02-25,0.000372,0.0003727,0.0003261,0.0003684,34903.75,12.86,BNT
2016-02-26,0.0003684,0.0004316,0.0002991,0.0004273,121395.36,51.87,BNT
2016-02-27,0.0004273,0.0005046,0.0004356,0.0005003,230776.51,115.46,BNT
2016-02-28,0.0005003,0.0005103,0.0004757,0.00048,19919.69,9.562,BNT
2016-02-29,0.00048,0.0004842,0.0004362,0.0004493,109720.3,49.3,BNT
2016-03-01,0.0004493,0.0004688,0.000204,0.0004688,553522.54,259.47,BNT
2016-03-04,0.0004531,0.0002866,0.0002457,0.0002457,31000.0,7.616,BNT
2016-03-05,0.0002457,0.0002593,0.0002434,0.0002474,32397.97,8.015,BNT
2016-03-06,0.0002474,0.0002801,0.0002517,0.0002801,14357.34,4.022,BNT
2016-03-07,0.0002801,0.0002821,0.0002655,0.0002655,74183.38,19.7,BNT
2016-03-08,0.0002655,0.0002801,0.0002554,0.0002554,53966.91,13.78,BNT
2016-03-09,0.0002554,0.0002848,0.0002848,0.0002848,2705.22,0.7705,BNT
2016-03-11,0.0002869,0.0002934,0.0002892,0.0002934,19705.79,5.781,BNT
2016-03-12,0.0002934,0.0002831,0.0002585,0.0002626,37229.56,9.778,BNT
2016-03-14,0.0002639,0.0002817,0.0002527,0.0002817,144098.8,40.6,BNT
2016-03-15,0.0002817,0.0002906,7.057e-05,0.0002449,178811.59,43.8,BNT
2016-03-16,0.0002449,0.0002495,0.0002454,0.0002454,140915.17,34.58,BNT
2016-03-18,0.0002467,0.0002857,0.0002735,0.0002857,65218.85,18.63,BNT
2016-03-20,0.0002861,0.0002881,0.0001975,0.0002881,7167517.22,2064.75,BNT
2016-03-21,0.0002881,0.0004111,0.0002878,0.0003577,432499.07,154.69,BNT
2016-03-22,0.0003577,0.0003621,0.0002456,0.0003496,630237.54,220.34,BNT
2016-03-23,0.0003496,0.0002835,0.0002085,0.0002502,371888.05,93.04,BNT
2016-03-24,0.0002502,0.0003525,0.0002654,0.0002737,143399.23,39.25,BNT
