cluster_id,volatility_baseline,volatility_skew,volatility_kurtosis,vol_of_vol,up_day_ratio,autocorrelation,trend_efficiency,risk_adjusted_momentum,max_drawdown,avg_drawdown_depth,avg_drawdown_duration,recovery_speed_ratio,log_avg_volume,volume_stability_cv,vol_return_correlation,crisis_liquidity_retention,btc_correlation,market_beta,downside_coupling,r_squared
0,3.534402584862554,8.357894219040928,203.32609693169385,1.1437178651414621,0.4339253701643521,-0.18070882783886028,0.10158724303817863,0.8076291515621954,-0.9349227772989132,-0.8856082824782504,1536.4125,1293.8166666666666,5.61956606582134,4.425134084601382,0.12128556299062326,2.7944016230646813,0.20566588873669037,0.8247527037380217,0.1936848330307885,0.06207179708681368
1,1.4228437448513593,4.3646342861691165,103.53080303236491,0.642405096637835,0.4911974344238978,-0.05511080480638127,0.1199363332528041,0.6771804496226221,-0.9569102303589077,-0.7277676288207665,328.5626539263547,198.53509866440487,6.652348985284775,3.0996556371177046,0.2496182244397405,3.46865238739066,0.4707634957707114,0.9919857563633155,0.45694496739178,0.23791528046999666
2,6005.486795641074,59.262119204849455,3511.9991814882446,10.706703841481357,0.4832004555808656,-0.0002240864906589,0.130866222911041,0.3225027295242287,-0.9982934021378548,-0.9784223155708544,1754.0,201.0,6.022188375946259,4.317227255753356,-0.003877567844028,2.9774003986231725,0.0143625904568849,127.87008838793636,0.3691163815527811,0.0002062840046322
3,129.47757844690935,36.73882721182593,1696.0364453730363,5.628535309167211,0.4652668723319062,-0.023714172989352203,0.11059759294187255,0.6489491017326351,-0.9740923749039908,-0.8467400632051744,661.4159555722056,303.26349206349204,6.069022122088719,4.700804706786998,0.028157494127635584,2.37796483483188,0.14262583961227027,2.164602968685293,0.15106232387128013,0.03512789222745014
4,1.308974438733177,1.9671436734090704,25.2865495424798,0.5174162873572608,0.5,-0.059630900744292,0.1173572223353989,0.3594958038972589,-0.985168150346192,-0.819174660288228,364.625,184.0,14.325161196740334,54.14794516838575,-0.008239784796388,1.4408698945175849e-08,0.563363472071923,1.1335671404725691,0.5597017651177661,0.3173784016649324
