# Dataset Report: AB Token (AB)
# Coin Name: AB Token
# Symbol: AB
# Approx Row Count: 2323
# Date Range: 2019-06-05 to 2026-02-08
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_AB, Volume_USD
# Note: Launched ~2018. Likely Newton (NEW) rebrand.
# --------------------------------------------------
Date,open,high,low,close,Volume_AB,Volume_USD
2020-05-17,0.0004959,0.0005242,0.0004939,0.0005059,237379168.94,120089.84
2020-05-18,0.0005059,0.0005194,0.0005019,0.0005169,276468227.95,142905.49
2020-05-19,0.0005169,0.0005396,0.000508,0.000536,590984208.33,316767.54
2020-05-20,0.000536,0.0005698,0.0005144,0.0005403,1756843550.91,949289.07
2020-05-21,0.0005403,0.0005564,0.0005068,0.0005337,917476757.27,489687.62
2020-05-22,0.0005337,0.0006793,0.0005215,0.0006702,1718682452.68,1151860.98
2020-05-23,0.0006702,0.0008122,0.000622,0.000779,5823220918.9,4536289.1
2020-05-24,0.000779,0.0009215,0.0007307,0.0007868,4707570519.7,3704117.03
2020-05-25,0.0007868,0.0008864,0.0007605,0.0008274,2583904159.81,2137922.3
2020-05-26,0.0008274,0.0008377,0.0007654,0.0007765,1504082054.37,1167919.72
2020-05-27,0.0007765,0.0008215,0.000766,0.0007984,958281315.36,765091.8
2020-05-28,0.0007984,0.0007995,0.0007057,0.0007084,809697693.18,573589.85
2020-05-29,0.0007084,0.0007638,0.0006978,0.0007549,939046323.41,708861.16
2020-05-30,0.0007549,0.0008036,0.0007301,0.00074,1187816273.76,878984.04
2020-05-31,0.00074,0.0007565,0.0007086,0.0007156,465733455.21,333265.07
2020-06-01,0.0007156,0.0007232,0.0006967,0.0007137,489681211.49,349491.85
2020-06-02,0.0007137,0.0007246,0.0006725,0.0006995,523541310.0,366217.15
2020-06-03,0.0006995,0.0007675,0.0006959,0.0007415,667621418.45,495041.28
2020-06-04,0.0007415,0.0007686,0.0007215,0.000752,752408895.35,565811.49
2020-06-05,0.000752,0.0008142,0.0007477,0.0007917,1077526706.35,853059.79
2020-06-06,0.0007917,0.0008102,0.0007489,0.0007619,632615497.32,482004.8
2020-06-07,0.0007619,0.0007631,0.0007115,0.000738,452344023.96,333829.89
2020-06-08,0.000738,0.000761,0.0007334,0.0007545,321552703.42,242611.51
2020-06-09,0.0007545,0.000759,0.0007335,0.000752,210326472.57,158165.51
2020-06-10,0.000752,0.000786,0.0007435,0.000786,371336321.55,291870.35
2020-06-11,0.000786,0.0007954,0.0007194,0.0007269,570584369.34,414768.05
2020-06-12,0.0007269,0.0007528,0.000724,0.0007349,228516886.83,167926.32
2020-06-13,0.0007349,0.0007484,0.000724,0.000737,217935408.9,160618.4
2020-06-14,0.000737,0.0007399,0.00072,0.0007266,131792939.62,95755.98
2020-06-15,0.0007266,0.000727,0.0006583,0.0007,478011711.51,334608.2
2020-06-16,0.0007,0.000727,0.000673,0.000719,311446312.62,223929.9
2020-06-17,0.000719,0.0007194,0.0006843,0.0006928,458204343.45,317440.35
2020-06-18,0.0006928,0.0007041,0.0006587,0.0006722,526935120.47,354186.69
2020-06-19,0.0006722,0.0006764,0.0006525,0.0006645,466633440.68,310094.02
2020-06-20,0.0006645,0.0007076,0.0006566,0.000684,576617527.39,394406.39
2020-06-21,0.000684,0.0006972,0.0006809,0.0006889,362106236.27,249441.3
2020-06-22,0.0006889,0.0007197,0.0006891,0.0007097,578124557.5,410300.2
2020-06-23,0.0007097,0.0007117,0.0006997,0.0007007,215716791.18,151152.76
2020-06-24,0.0007007,0.0007057,0.0006543,0.0006657,310282587.35,206565.54
2020-06-25,0.0006657,0.0006858,0.0006549,0.0006734,140061806.47,94316.7
2020-06-26,0.0006734,0.0006819,0.0006474,0.0006629,196457436.76,130238.26
2020-06-27,0.0006629,0.0006667,0.0006257,0.0006307,202553849.21,127760.35
2020-06-28,0.0006307,0.0006419,0.0006039,0.0006399,174423116.92,111619.63
2020-06-29,0.0006399,0.0006419,0.0006113,0.0006224,133018325.7,82787.35
2020-06-30,0.0006224,0.0006441,0.0006175,0.000632,204362883.42,129157.34
2020-07-01,0.000632,0.0006335,0.0006191,0.000622,97859095.67,60868.36
2020-07-02,0.000622,0.0006325,0.000606,0.000615,111571897.19,68616.72
2020-07-03,0.000615,0.000626,0.000608,0.000615,79876948.76,49124.32
2020-07-04,0.000615,0.000623,0.000613,0.000619,151818822.0,93975.85
2020-07-05,0.000619,0.0006213,0.0006006,0.0006146,155428647.67,95528.62
2020-07-06,0.0006146,0.0006537,0.0006096,0.0006386,385121115.43,245952.98
2020-07-07,0.0006386,0.0006852,0.0006386,0.0006747,294062145.66,198396.08
2020-07-08,0.0006747,0.0006972,0.0006707,0.0006827,409621668.26,279641.34
2020-07-09,0.0006827,0.0006857,0.000664,0.0006777,209251812.54,141805.14
2020-07-10,0.0006777,0.0006873,0.0006567,0.0006727,201384247.07,135465.54
2020-07-11,0.0006727,0.0007192,0.0006727,0.0007162,438906057.57,314351.32
2020-07-12,0.0007162,0.0007187,0.0006942,0.0006977,330684427.42,230717.53
2020-07-13,0.0006977,0.000713,0.00067,0.000678,299399861.03,202993.11
2020-07-14,0.000678,0.0006886,0.000658,0.000685,265444837.59,181829.71
2020-07-15,0.000685,0.0006918,0.0006698,0.0006698,220581038.67,147744.96
2020-07-16,0.0006698,0.0006837,0.000631,0.000645,243408263.18,156998.33
2020-07-17,0.000645,0.0006642,0.000619,0.000649,320373321.82,207922.29
2020-07-18,0.000649,0.0007102,0.0006351,0.0006807,550877820.29,374971.51
2020-07-19,0.0006807,0.0006922,0.0006446,0.0006832,441884491.63,301887.75
2020-07-20,0.0006832,0.0006832,0.0006577,0.0006657,287674049.9,191494.55
2020-07-21,0.0006657,0.0006894,0.0006533,0.0006775,367018311.29,248637.36
2020-07-22,0.0006775,0.00068,0.0006633,0.0006784,183397544.78,124408.46
2020-07-23,0.0006784,0.0006802,0.0006667,0.0006687,255738694.3,171004.28
2020-07-24,0.0006687,0.0006866,0.0006623,0.0006753,751298736.85,507388.1
2020-07-25,0.0006753,0.0006884,0.000666,0.0006794,382258759.76,259698.46
2020-07-26,0.0006794,0.0006943,0.0006677,0.0006727,670702742.3,451162.96
2020-07-27,0.0006727,0.0006834,0.0006235,0.0006647,682341998.53,453571.01
2020-07-28,0.0006647,0.0006774,0.0006463,0.0006673,348036906.52,232256.16
2020-07-29,0.0006673,0.0006825,0.0006627,0.0006681,397647190.22,265655.12
2020-07-30,0.0006681,0.0006732,0.0006613,0.0006693,167610800.83,112187.94
2020-07-31,0.0006693,0.0006705,0.000642,0.0006564,251035861.95,164768.82
2020-08-01,0.0006564,0.000661,0.000644,0.000647,278235881.05,180018.62
2020-08-02,0.000647,0.0006677,0.0006106,0.0006287,620222061.24,389963.63
2020-08-03,0.0006287,0.00065,0.0006246,0.00063,306703465.61,193223.18
2020-08-04,0.00063,0.000635,0.0006198,0.000631,334000771.15,210754.49
2020-08-05,0.000631,0.0006506,0.0006293,0.0006406,345779993.88,221520.5
2020-08-06,0.0006406,0.000655,0.0006323,0.000647,688292513.28,445325.26
2020-08-07,0.000647,0.0006499,0.0006089,0.0006292,371770837.33,233931.99
2020-08-08,0.0006292,0.000647,0.0006209,0.000637,246115068.1,156775.3
2020-08-09,0.000637,0.00065,0.0006162,0.000628,408709018.19,256669.26
2020-08-10,0.000628,0.0006745,0.0006109,0.0006573,1619273275.94,1064278.05
2020-08-11,0.0006573,0.0006876,0.0006393,0.000655,1569713118.57,1028118.69
2020-08-12,0.000655,0.00066,0.00063,0.0006461,661711115.15,427531.55
2020-08-13,0.0006461,0.0006671,0.0006324,0.0006655,819982879.46,545721.89
2020-08-14,0.0006655,0.0008825,0.0006616,0.0008701,4907476265.75,4269843.95
2020-08-15,0.0008701,0.0008932,0.000731,0.0007792,4887518762.31,3808249.05
2020-08-16,0.0007792,0.0007805,0.0007304,0.0007595,1544419763.72,1172923.03
2020-08-17,0.0007595,0.0007696,0.0007398,0.0007511,874962745.35,657183.82
2020-08-18,0.0007511,0.0007518,0.0006912,0.000709,1340203931.55,950215.71
2020-08-19,0.000709,0.0007327,0.0006671,0.0007014,872397891.6,611899.88
2020-08-20,0.0007014,0.0007411,0.0006938,0.0007187,832834570.25,598573.2
2020-08-21,0.0007187,0.0007886,0.0007107,0.0007132,1210632211.44,863422.89
2020-08-22,0.0007132,0.0007749,0.0007097,0.0007578,705301284.01,534446.99
2020-08-23,0.0007578,0.0007578,0.0007137,0.0007187,435253326.36,312824.4
2020-08-24,0.0007187,0.0007517,0.0007169,0.0007404,514713771.28,381114.51
2020-08-25,0.0007404,0.0007728,0.0007137,0.0007347,939669050.87,690406.8
2020-08-26,0.0007347,0.0007407,0.000717,0.0007217,341011906.52,246115.45
2020-08-27,0.0007217,0.0007341,0.0006864,0.0007027,539829130.22,379339.01
2020-08-28,0.0007027,0.000832,0.0006914,0.0007357,2112805269.47,1554464.78
2020-08-29,0.0007357,0.0008126,0.000732,0.0007711,2011942723.96,1551349.28
2020-08-30,0.0007711,0.0007933,0.0007531,0.0007618,885397660.93,674461.41
2020-08-31,0.0007618,0.0008198,0.0007362,0.000798,1397771774.65,1115417.96
2020-09-01,0.000798,0.0008056,0.0007292,0.000751,1004033585.42,753979.22
2020-09-02,0.000751,0.0007528,0.0006917,0.0007147,569557558.58,407070.76
2020-09-03,0.0007147,0.0007154,0.0006525,0.0006542,579057589.75,378822.83
2020-09-04,0.0006542,0.0006792,0.0005934,0.0006413,373497730.05,239516.62
2020-09-05,0.0006413,0.0006583,0.0005475,0.0005631,528819033.22,297790.69
2020-09-06,0.0005631,0.0006126,0.0005512,0.0006046,590359811.39,356933.9
2020-09-07,0.0006046,0.0006086,0.0005662,0.0005999,292017001.53,175180.79
2020-09-08,0.0005999,0.0006006,0.0005706,0.0005766,266073766.64,153411.75
2020-09-09,0.0005766,0.0006,0.0005722,0.0005872,399716957.0,234708.44
2020-09-10,0.0005872,0.0006328,0.0005866,0.0006295,570164025.09,358934.73
2020-09-11,0.0006295,0.0006378,0.0006005,0.0006156,535593665.96,329719.49
2020-09-12,0.0006156,0.0006196,0.0005982,0.0006089,431116264.44,262510.27
2020-09-13,0.0006089,0.0006144,0.0005644,0.0005856,394683434.3,231126.62
2020-09-14,0.0005856,0.0005996,0.0005713,0.000584,339524729.49,198276.81
2020-09-15,0.000584,0.0006278,0.0005808,0.0006166,655863283.8,404415.79
2020-09-16,0.0006166,0.0006166,0.0005772,0.0005896,382071798.6,225265.33
2020-09-17,0.0005896,0.0006083,0.0005806,0.0005936,255980597.35,151948.29
2020-09-18,0.0005936,0.0005973,0.000581,0.0005892,303948519.52,179083.0
2020-09-19,0.0005892,0.0006095,0.0005806,0.0006086,346144156.37,210666.1
2020-09-20,0.0006086,0.00062,0.0005986,0.0006026,425882713.49,256637.77
2020-09-21,0.0006026,0.0006142,0.0005709,0.000585,336364695.32,196768.1
2020-09-22,0.000585,0.0005946,0.0005666,0.0005686,389502658.43,221458.75
2020-09-23,0.0005686,0.000592,0.000558,0.000578,407227142.79,235368.09
2020-09-24,0.000578,0.0005866,0.0005662,0.0005846,288828110.39,168844.29
2020-09-25,0.0005846,0.0005859,0.0005716,0.0005796,330288172.44,191428.09
2020-09-26,0.0005796,0.0005912,0.0005587,0.0005711,444168580.08,253682.44
2020-09-27,0.0005711,0.0005744,0.0005514,0.0005611,444797011.63,249584.5
2020-09-28,0.0005611,0.0005656,0.0005465,0.0005543,424053744.92,235033.36
2020-09-29,0.0005543,0.0005556,0.0005262,0.0005459,487204548.61,265987.08
2020-09-30,0.0005459,0.0005706,0.0005285,0.0005478,500767428.82,274344.08
2020-10-01,0.0005478,0.0005567,0.0005345,0.0005375,321807446.52,172983.41
2020-10-02,0.0005375,0.0005418,0.0005109,0.0005181,362295796.26,187711.83
2020-10-03,0.0005181,0.0005458,0.0005118,0.0005235,469466238.74,245776.37
2020-10-04,0.0005235,0.0005255,0.0004734,0.0004805,437696477.6,210304.4
2020-10-05,0.0004805,0.0004895,0.0004324,0.000436,540774360.81,235796.87
2020-10-06,0.000436,0.0004649,0.0004317,0.0004357,576488136.78,251196.23
2020-10-07,0.0004357,0.0004367,0.0003924,0.0004088,454713931.6,185890.87
2020-10-08,0.0004088,0.000424,0.0004008,0.0004124,388983570.27,160421.49
2020-10-09,0.0004124,0.0004659,0.0004094,0.0004284,563457323.56,241400.89
2020-10-10,0.0004284,0.0004494,0.0004254,0.0004324,378866407.05,163833.96
2020-10-11,0.0004324,0.000445,0.000425,0.0004394,359348794.95,157911.88
2020-10-12,0.0004394,0.000443,0.0004267,0.0004357,449127383.39,195700.66
2020-10-13,0.0004357,0.0004495,0.000431,0.0004371,735617165.38,321565.26
2020-10-14,0.0004371,0.0004404,0.0004304,0.0004324,351169859.59,151857.08
2020-10-15,0.0004324,0.0004404,0.0004237,0.000426,395636485.1,168551.27
2020-10-16,0.000426,0.0004261,0.0003733,0.0004027,457470422.44,184224.39
2020-10-17,0.0004027,0.0004069,0.0003828,0.0003869,381104096.67,147444.03
2020-10-18,0.0003869,0.0003984,0.000378,0.0003898,365908970.56,142627.44
2020-10-19,0.0003898,0.0003954,0.0003611,0.000379,589659711.43,223468.41
2020-10-20,0.000379,0.0003888,0.0003394,0.0003413,540450406.56,184477.88
2020-10-21,0.0003413,0.0003657,0.000337,0.0003443,576464605.66,198469.38
2020-10-22,0.0003443,0.0003628,0.0003416,0.0003534,453900969.7,160387.27
2020-10-23,0.0003534,0.0003557,0.0003406,0.0003433,426736012.89,146516.82
2020-10-24,0.0003433,0.0003612,0.0003423,0.0003528,460574059.31,162468.6
2020-10-25,0.0003528,0.00036,0.000346,0.0003477,388845709.19,135220.08
2020-10-26,0.0003477,0.0003534,0.0003323,0.0003443,437283094.31,150575.81
2020-10-27,0.0003443,0.000346,0.0003354,0.0003354,201601741.09,67617.22
2020-10-28,0.0003354,0.000336,0.0003061,0.000317,222872315.84,70650.52
2020-10-29,0.000317,0.0003296,0.0003058,0.000315,444375512.04,139978.29
2020-10-30,0.000315,0.0003234,0.0003003,0.0003163,495901201.3,156861.48
2020-10-31,0.0003163,0.00033,0.0003084,0.0003134,652188093.12,204395.75
2020-11-01,0.0003134,0.000314,0.0002957,0.000303,546796282.71,165679.27
2020-11-02,0.000303,0.0003076,0.0002807,0.0002829,681975677.83,192919.05
2020-11-03,0.0002829,0.0002835,0.000252,0.0002543,480915292.99,122274.64
2020-11-04,0.0002543,0.000257,0.0002502,0.000254,317740817.82,80691.46
2020-11-05,0.000254,0.0002769,0.0002505,0.0002759,385023940.22,106228.11
2020-11-06,0.0002759,0.0003281,0.00027,0.0003057,685185018.22,209461.06
2020-11-07,0.0003057,0.0003483,0.0003056,0.0003213,523715335.46,168291.42
2020-11-08,0.0003213,0.0003375,0.0003093,0.0003267,343408400.08,112200.59
2020-11-09,0.0003267,0.0003294,0.000313,0.000316,348376973.8,110087.12
2020-11-10,0.000316,0.0003335,0.0003137,0.0003217,404874747.46,130256.87
2020-11-11,0.0003217,0.0003301,0.0003203,0.0003237,694249816.18,224744.91
2020-11-12,0.0003237,0.0003725,0.0003139,0.000348,856370486.52,298016.93
2020-11-13,0.000348,0.0003577,0.0003315,0.000341,743872507.14,253660.52
2020-11-14,0.000341,0.0003563,0.000332,0.0003432,613486888.27,210548.7
2020-11-15,0.0003432,0.0003572,0.0003383,0.0003423,583311143.23,199691.9
2020-11-16,0.0003423,0.0004117,0.0003403,0.0003747,1438383777.76,538962.4
2020-11-17,0.0003747,0.0003914,0.0003727,0.000381,900118673.41,342927.75
2020-11-18,0.000381,0.0003987,0.0003454,0.000353,684531837.43,241639.74
2020-11-19,0.000353,0.0003628,0.0003317,0.0003493,554548939.22,193731.12
2020-11-20,0.0003493,0.000359,0.0003377,0.0003394,546639982.99,185529.61
2020-11-21,0.0003394,0.0003559,0.0003235,0.0003489,829837117.41,289510.17
2020-11-22,0.0003489,0.0003491,0.0003263,0.0003367,489759603.42,164883.94
2020-11-23,0.0003367,0.0003509,0.0003307,0.000344,536712327.46,184610.58
2020-11-24,0.000344,0.0003741,0.0003423,0.0003616,890739654.25,322051.66
2020-11-25,0.0003616,0.0003707,0.0003437,0.000349,710635416.87,248011.76
2020-11-26,0.000349,0.0003603,0.000314,0.0003256,834298314.26,271689.25
2020-11-27,0.0003256,0.0003333,0.000312,0.0003273,545731433.61,178632.63
2020-11-28,0.0003273,0.0003299,0.0003203,0.0003223,536562062.5,172945.76
2020-11-29,0.0003223,0.0003273,0.0003146,0.0003187,463475052.17,147718.03
2020-11-30,0.0003187,0.000322,0.0003107,0.0003134,514671785.61,161298.14
2020-12-01,0.0003134,0.0003183,0.0002973,0.0003033,609106985.7,184743.98
2020-12-02,0.0003033,0.0003227,0.0002904,0.0002926,1018629443.24,298043.13
2020-12-03,0.0002926,0.0003153,0.0002876,0.0003111,741222884.37,230602.44
2020-12-04,0.0003111,0.0003114,0.0003007,0.0003036,606520688.16,184139.68
2020-12-05,0.0003036,0.0003039,0.0002941,0.0002973,526120121.28,156413.93
2020-12-06,0.0002973,0.0003003,0.0002933,0.0002967,497777101.9,147688.67
2020-12-07,0.0002967,0.0003025,0.0002933,0.0002943,450672456.37,132630.2
2020-12-08,0.0002943,0.0003025,0.0002822,0.0002839,608058674.66,172636.86
2020-12-09,0.0002839,0.0002856,0.000277,0.0002825,590025635.23,166682.24
2020-12-10,0.0002825,0.0002856,0.000271,0.0002774,493032466.37,136767.21
2020-12-11,0.0002774,0.0004194,0.0002584,0.0003027,4100825006.27,1241319.73
2020-12-12,0.0003027,0.000378,0.0003012,0.0003033,5168196970.23,1567529.65
2020-12-13,0.0003033,0.0003784,0.000303,0.000354,2347840276.01,831135.46
2020-12-14,0.000354,0.0003683,0.0003227,0.0003234,1228996645.31,397417.77
2020-12-15,0.0003234,0.0003442,0.0003132,0.0003223,952228998.46,306924.36
2020-12-16,0.0003223,0.000331,0.0003154,0.00032,731424537.63,234032.45
2020-12-17,0.00032,0.0003219,0.0002931,0.0002973,1035413566.29,307870.41
2020-12-18,0.0002973,0.0003069,0.0002931,0.0003053,509352518.54,155507.87
2020-12-19,0.0003053,0.0003057,0.0002928,0.0002968,553417147.15,164254.21
2020-12-20,0.0002968,0.0003158,0.0002933,0.0002999,709176814.9,212667.94
2020-12-21,0.0002999,0.0003069,0.0002832,0.0002873,614107531.43,176459.21
2020-12-22,0.0002873,0.0002915,0.0002763,0.0002859,546389921.46,156205.01
2020-12-23,0.0002859,0.0002864,0.0002514,0.0002532,564799857.96,143020.1
2020-12-24,0.0002532,0.0002556,0.0002394,0.0002526,608309705.79,153659.03
2020-12-25,0.0002526,0.0002697,0.000247,0.000254,646105945.15,164110.91
2020-12-26,0.000254,0.0002676,0.0002516,0.0002576,451426215.32,116281.61
2020-12-27,0.0002576,0.0002777,0.0002539,0.0002661,653541596.51,173894.56
2020-12-28,0.0002661,0.0002716,0.0002614,0.0002635,464020696.98,122283.62
2020-12-29,0.0002635,0.000264,0.0002436,0.0002492,526793301.4,131277.23
2020-12-30,0.0002492,0.000252,0.00024,0.000243,428069532.64,104020.9
2020-12-31,0.000243,0.0003388,0.0002416,0.0003063,2618827098.64,802162.45
2021-01-01,0.0003063,0.0003354,0.0002768,0.0002772,898217518.67,248943.86
2021-01-02,0.0002772,0.0003174,0.0002683,0.0003,739363609.19,221809.08
2021-01-03,0.0003,0.000313,0.000293,0.0003092,534339908.26,165217.9
2021-01-04,0.0003092,0.000311,0.0002754,0.0002897,860709931.17,249347.67
2021-01-05,0.0002897,0.0003056,0.0002843,0.0003056,417623446.96,127629.9
2021-01-06,0.0003056,0.0003097,0.0002977,0.0003017,491908399.71,148409.45
2021-01-07,0.0003017,0.0003236,0.0002974,0.000304,1078025298.21,327719.69
2021-01-08,0.000304,0.0003656,0.0002969,0.000327,1548464459.79,506347.88
2021-01-09,0.000327,0.0003507,0.000323,0.0003307,1001794344.65,331282.47
2021-01-10,0.0003307,0.000353,0.0003054,0.0003158,1031120134.55,325627.74
2021-01-11,0.0003158,0.0003213,0.0002798,0.0002944,803170049.02,236448.52
2021-01-12,0.0002944,0.0002963,0.0002813,0.0002865,497156887.08,142428.59
2021-01-13,0.0002865,0.000298,0.0002768,0.000296,494928023.56,146498.69
2021-01-14,0.000296,0.0003053,0.0002947,0.0003003,386852156.38,116171.47
2021-01-15,0.0003003,0.0003042,0.0002788,0.0002975,691578836.42,205772.7
2021-01-16,0.0002975,0.000302,0.000282,0.0002884,560130921.63,161541.76
2021-01-17,0.0002884,0.000297,0.0002857,0.0002892,365709866.08,105763.29
2021-01-18,0.0002892,0.0003093,0.0002847,0.0003033,740039137.7,224456.09
2021-01-19,0.0003033,0.0003187,0.000299,0.0003063,1193321179.92,365514.28
2021-01-20,0.0003063,0.0003083,0.0002845,0.0002973,594210089.03,176656.88
2021-01-21,0.0002973,0.0002999,0.0002799,0.0002813,540241949.63,151993.68
2021-01-22,0.0002813,0.0002856,0.000263,0.0002793,775047796.58,216454.57
2021-01-23,0.0002793,0.0002933,0.0002701,0.0002857,668778137.44,191060.15
2021-01-24,0.0002857,0.0002906,0.0002739,0.000283,535340285.02,151482.46
2021-01-25,0.000283,0.000284,0.0002666,0.0002676,667135841.65,178507.7
2021-01-26,0.0002676,0.0002773,0.0002653,0.0002763,428129950.47,118282.03
2021-01-27,0.0002763,0.0002766,0.0002645,0.0002651,435284214.55,115406.56
2021-01-28,0.0002651,0.0002836,0.0002635,0.000281,496231685.0,139421.65
2021-01-29,0.000281,0.0003333,0.000272,0.0002996,2122321215.03,635847.44
2021-01-30,0.0002996,0.0003063,0.0002873,0.0002983,560836265.3,167296.34
2021-01-31,0.0002983,0.0003046,0.0002892,0.0003046,685397327.4,208774.97
2021-02-01,0.0003046,0.0003179,0.0003003,0.0003043,703806535.31,214171.14
2021-02-02,0.0003043,0.0003163,0.0003016,0.0003116,420364457.19,130994.81
2021-02-03,0.0003116,0.0003173,0.0003034,0.0003083,633037736.38,195170.6
2021-02-04,0.0003083,0.0003163,0.0003025,0.0003156,785758098.81,247997.28
2021-02-05,0.0003156,0.0003419,0.0003063,0.00034,1292755248.26,439536.78
2021-02-06,0.00034,0.0003429,0.0003207,0.0003333,775382567.93,258460.6
2021-02-07,0.0003333,0.0003431,0.0003121,0.0003333,946777436.36,315592.16
2021-02-08,0.0003333,0.0004174,0.0003297,0.0003968,1808300432.59,717527.1
2021-02-09,0.0003968,0.0005154,0.0003854,0.0004548,5195821001.46,2362821.94
2021-02-10,0.0004548,0.0005181,0.0004248,0.0004799,2100979493.76,1008216.78
2021-02-11,0.0004799,0.000505,0.0004507,0.0005036,1879400410.15,946466.05
2021-02-12,0.0005036,0.0006736,0.000489,0.0006463,2889250048.63,1867293.41
2021-02-13,0.0006463,0.0007198,0.0005791,0.0007042,2717009769.37,1913327.79
2021-02-14,0.0007042,0.0008809,0.0006293,0.0007953,4809125326.78,3824670.92
2021-02-15,0.0007953,0.001922,0.0007938,0.00113,18124497410.44,20480682.07
2021-02-16,0.00113,0.001263,0.0008324,0.0008339,5878024528.06,4901684.65
2021-02-17,0.0008339,0.000978,0.0008311,0.00092,3648549921.41,3356665.93
2021-02-18,0.00092,0.001222,0.0008948,0.001018,4779650445.63,4865684.15
2021-02-19,0.001018,0.001037,0.0008571,0.000883,2001665947.58,1767471.03
2021-02-20,0.000883,0.0009817,0.0008429,0.0009667,1973646146.19,1907936.8
2021-02-21,0.0009667,0.0009908,0.0008608,0.0009024,1452674184.99,1310893.18
2021-02-22,0.0009024,0.0009811,0.000816,0.000845,2242315105.51,1894756.26
2021-02-23,0.000845,0.0008456,0.0005564,0.0006415,1779398904.86,1141484.4
2021-02-24,0.0006415,0.0007582,0.0006266,0.0006878,1991000443.51,1369384.42
2021-02-25,0.0006878,0.0009608,0.0006489,0.0007187,3246827298.46,2333553.22
2021-02-26,0.0007187,0.001142,0.0006987,0.001011,7707443394.68,7790666.83
2021-02-27,0.001011,0.00107,0.0008575,0.0008584,5075307957.99,4356428.65
2021-02-28,0.0008584,0.0008819,0.0007174,0.0007839,1905742093.61,1493843.76
2021-03-01,0.0007839,0.0008643,0.0007582,0.0008207,1901097489.03,1560230.71
2021-03-02,0.0008207,0.0008319,0.0007706,0.0007909,733519872.48,580133.61
2021-03-03,0.0007909,0.0008224,0.0007668,0.000794,941615293.14,747642.54
2021-03-04,0.000794,0.0007957,0.0007512,0.000768,769431234.67,590923.19
2021-03-05,0.000768,0.0007688,0.0007175,0.0007441,688458067.24,512311.53
2021-03-06,0.0007441,0.0008266,0.0007216,0.0007941,1063684070.27,844671.52
2021-03-07,0.0007941,0.0007968,0.0007563,0.0007806,751094660.59,586304.49
2021-03-08,0.0007806,0.0007923,0.0007543,0.0007636,468333435.05,357619.41
2021-03-09,0.0007636,0.0008157,0.0007542,0.0007871,1193318581.11,939244.71
2021-03-10,0.0007871,0.0008742,0.0007834,0.0007934,1547622710.13,1227872.41
2021-03-11,0.0007934,0.0008117,0.0007728,0.000797,736152144.11,586710.46
2021-03-12,0.000797,0.00106,0.000786,0.00095,3063042924.12,2909890.78
2021-03-13,0.00095,0.001191,0.0009057,0.001057,4357115433.73,4605010.47
2021-03-14,0.001057,0.001123,0.0009495,0.00106,2195626016.45,2326898.1
2021-03-15,0.00106,0.001118,0.0009584,0.001065,2281783274.86,2430099.19
2021-03-16,0.001065,0.001351,0.001004,0.001218,3751775400.38,4569662.44
2021-03-17,0.001218,0.001266,0.0009271,0.001032,2352270308.85,2428680.28
2021-03-18,0.001032,0.001058,0.0009418,0.001019,1199218606.92,1221759.36
2021-03-19,0.001019,0.001132,0.001006,0.001118,1139517172.91,1273980.2
2021-03-20,0.001118,0.001295,0.001112,0.001193,2883028759.85,3438765.42
2021-03-21,0.001193,0.001262,0.001101,0.001117,1907753152.68,2130960.27
2021-03-22,0.001117,0.001216,0.00108,0.001084,1375963411.7,1491544.34
2021-03-23,0.001084,0.001118,0.0009527,0.00101,1399454650.94,1413449.2
2021-03-24,0.00101,0.001093,0.0009162,0.0009251,1435650019.07,1328119.83
2021-03-25,0.0009251,0.0009493,0.0008344,0.0008569,689635131.19,590948.34
2021-03-26,0.0008569,0.00094,0.0008538,0.0009317,669772791.56,624027.31
2021-03-27,0.0009317,0.0009344,0.000867,0.0008896,918945375.66,817493.81
2021-03-28,0.0008896,0.001015,0.0008878,0.001004,1257559519.55,1262337.24
2021-03-29,0.001004,0.001102,0.0009923,0.00109,1384998578.66,1509648.45
2021-03-30,0.00109,0.0011,0.00103,0.001037,962951862.5,998615.75
2021-03-31,0.001037,0.001335,0.0009651,0.001237,2536598454.54,3137772.29
2021-04-01,0.001237,0.001265,0.001128,0.001186,3911764078.73,4638424.33
2021-04-02,0.001186,0.001349,0.00117,0.001216,2552484060.53,3103510.24
2021-04-03,0.001216,0.001276,0.001152,0.001153,1596612435.78,1840710.05
2021-04-04,0.001153,0.001271,0.001127,0.001229,1180083975.78,1450323.21
2021-04-05,0.001229,0.001804,0.00121,0.00167,5835787099.58,9745764.46
2021-04-06,0.00167,0.001782,0.001309,0.001381,3277288554.74,4525935.49
2021-04-07,0.001381,0.001505,0.001201,0.001304,1885390717.0,2458303.64
2021-04-08,0.001304,0.001652,0.001304,0.001515,2851019376.9,4319294.36
2021-04-09,0.001515,0.001587,0.001454,0.001522,1982311053.83,3016474.01
2021-04-10,0.001522,0.001607,0.001479,0.00152,1686980065.19,2564209.7
2021-04-11,0.00152,0.00154,0.001436,0.001444,1085295501.97,1567166.7
2021-04-12,0.001444,0.001781,0.00144,0.001642,2528569050.68,4151495.19
2021-04-13,0.001642,0.001735,0.001583,0.001594,1882244808.21,3000679.38
2021-04-14,0.001594,0.001774,0.001524,0.00163,1292231066.09,2105915.37
