# Dataset Report: Ink (INK)
# Coin Name: Ink (Legacy 2017 Project)
# Symbol: INK
# Base Currency: BTC
# Date Range: 2017-12-01 to 2026-02-15
# Frequency: Daily
# Note: Creative industry project on Qtum. Not to be confused with Kraken's Ink L2.
# --------------------------------------------------
Date,open,high,low,close,Volume_INK,Volume_BTC
2018-03-23,8.83e-06,8.95e-06,8.44e-06,8.74e-06,132746.93,1.139
2018-03-24,8.74e-06,9.38e-06,8.41e-06,8.73e-06,33578.86,0.2938
2018-03-25,8.78e-06,9.48e-06,8.7e-06,8.95e-06,92662.36,0.8175
2018-03-26,8.95e-06,9.18e-06,8.08e-06,8.3e-06,48469.09,0.4344
2018-03-27,8.3e-06,8.72e-06,8.13e-06,8.26e-06,350989.39,2.925
2018-03-28,8.26e-06,8.96e-06,8.2e-06,8.75e-06,73565.92,0.6475
2018-03-29,8.75e-06,9.18e-06,7.89e-06,8.84e-06,54580.6,0.4744
2018-03-30,8.84e-06,9.47e-06,7.89e-06,8.9e-06,232912.52,1.963
2018-03-31,8.9e-06,9.61e-06,8.9e-06,9.1e-06,247280.72,2.313
2018-04-01,8.92e-06,9.43e-06,8.53e-06,9.1e-06,125421.24,1.058
2018-04-02,9.1e-06,9.32e-06,6.41e-06,8.32e-06,148923.56,1.309
2018-04-03,8.45e-06,1.298e-05,6.61e-06,6.67e-06,157819.35,1.331
2018-04-04,6.67e-06,8.29e-06,6.67e-06,7.99e-06,56488.15,0.384
2018-04-05,7.99e-06,8.18e-06,6.89e-06,7.9e-06,185165.24,1.457
2018-04-06,7.81e-06,7.89e-06,6.9e-06,7.01e-06,24736.92,0.1858
2018-04-07,7.88e-06,7.9e-06,7.45e-06,7.45e-06,7201.13,0.05567
2018-04-08,7.45e-06,7.48e-06,6.99e-06,7.12e-06,130458.17,0.9152
2018-04-09,7.12e-06,1.297e-05,6.97e-06,7.99e-06,119828.75,0.8666
2018-04-10,7.99e-06,7.99e-06,6.38e-06,7.08e-06,1575089.86,11.37
2018-04-11,7.08e-06,7.5e-06,6.3e-06,6.88e-06,3744085.2,26.86
2018-04-12,6.88e-06,8.1e-06,6.31e-06,7.35e-06,2297662.45,16.61
2018-04-13,7.35e-06,9.87e-06,6.33e-06,8.82e-06,2106979.47,17.33
2018-04-14,8.82e-06,8.89e-06,6.5e-06,7.98e-06,1365518.93,11.42
2018-04-15,7.98e-06,8.71e-06,6.33e-06,8.28e-06,1710595.84,13.37
2018-04-16,8.28e-06,8.5e-06,6.98e-06,8.49e-06,3083351.19,25.42
2018-04-17,8.49e-06,8.62e-06,7.81e-06,8.24e-06,3222641.78,26.68
2018-04-18,8.24e-06,8.46e-06,7e-06,8.4e-06,1142838.22,9.025
2018-04-19,8.4e-06,9.86e-06,6.99e-06,9.15e-06,5509676.77,48.71
2018-04-20,9.15e-06,1.293e-05,9.15e-06,1.248e-05,3047317.92,33.56
2018-04-21,1.272e-05,1.424e-05,1.063e-05,1.283e-05,3400530.32,42.11
2018-04-22,1.283e-05,2.628e-05,1.18e-05,2.302e-05,3564715.56,60.32
2018-04-23,2.302e-05,2.302e-05,1.647e-05,1.647e-05,395815.57,7.906
2018-04-24,1.647e-05,2.057e-05,1.647e-05,1.647e-05,1104951.9,22.49
2018-04-25,1.647e-05,1.804e-05,1.487e-05,1.488e-05,20139.09,0.3118
2018-04-26,1.488e-05,1.58e-05,1.452e-05,1.58e-05,120541.25,1.842
2018-04-27,1.58e-05,1.804e-05,1.3e-05,1.3e-05,195632.32,3.113
2018-04-28,1.3e-05,1.7e-05,1.3e-05,1.7e-05,5714.7,0.09708
2018-04-29,1.7e-05,2.001e-05,1.7e-05,1.799e-05,4540.38,0.08244
2018-04-30,1.799e-05,1.8e-05,1.1e-05,1.8e-05,273384.11,4.165
2018-05-01,1.8e-05,1.8e-05,1.277e-05,1.68e-05,343032.69,5.152
2018-05-02,1.68e-05,1.68e-05,1.4e-05,1.652e-05,470216.01,7.165
2018-05-03,1.652e-05,1.979e-05,1.4e-05,1.699e-05,603661.07,10.33
2018-05-04,1.699e-05,2.375e-05,1.699e-05,2.255e-05,2398733.71,48.62
2018-05-05,2.255e-05,2.332e-05,1.822e-05,2.015e-05,11703392.76,237.35
2018-05-06,2.015e-05,2.123e-05,1.314e-05,1.89e-05,20257317.54,367.38
2018-05-07,1.89e-05,1.963e-05,1.505e-05,1.825e-05,14184932.87,252.49
2018-05-08,1.825e-05,1.966e-05,1.777e-05,1.966e-05,54367088.66,995.58
2018-05-09,1.966e-05,2.409e-05,1.815e-05,1.962e-05,23575611.27,464.62
2018-05-10,1.962e-05,2.076e-05,1.702e-05,1.773e-05,4824379.44,92.65
2018-05-11,1.773e-05,2.107e-05,1.63e-05,1.758e-05,15778668.43,283.45
2018-05-12,1.806e-05,1.878e-05,1.479e-05,1.745e-05,816850.64,13.25
2018-05-13,1.849e-05,1.849e-05,1.309e-05,1.715e-05,23770872.44,379.17
2018-05-14,1.694e-05,2.212e-05,1.609e-05,2.091e-05,16285259.21,295.92
2018-05-15,2.094e-05,2.398e-05,1.695e-05,1.954e-05,104681135.82,2054.93
2018-05-16,1.955e-05,1.958e-05,1.83e-05,1.919e-05,27561131.96,528.01
2018-05-17,1.919e-05,2.94e-05,1.896e-05,2.174e-05,7743277.55,161.5
2018-05-18,2.175e-05,2.668e-05,1.928e-05,2.302e-05,1221735.91,27.88
2018-05-19,2.3e-05,2.427e-05,1.954e-05,2.193e-05,6724299.19,151.13
2018-05-20,2.203e-05,2.677e-05,1.972e-05,2.2e-05,3019023.6,66.31
2018-05-21,2.352e-05,2.669e-05,1.989e-05,2.264e-05,3046302.52,66.48
2018-05-22,2.264e-05,2.644e-05,2.007e-05,2.084e-05,2961923.45,62.45
2018-05-23,2.084e-05,2.186e-05,1.291e-05,1.701e-05,1812958.94,33.25
2018-05-24,1.689e-05,2.09e-05,1.507e-05,1.936e-05,6343975.68,117.13
2018-05-25,1.817e-05,1.996e-05,1.73e-05,1.921e-05,4734281.61,88.91
2018-05-26,1.766e-05,1.985e-05,1.718e-05,1.933e-05,2216686.79,40.93
2018-05-27,1.933e-05,1.988e-05,1.723e-05,1.891e-05,1373266.01,25.42
2018-05-28,1.891e-05,1.902e-05,1.532e-05,1.643e-05,1593396.69,26.72
2018-05-29,1.699e-05,1.882e-05,1.448e-05,1.607e-05,1910431.98,30.59
2018-05-30,1.619e-05,1.652e-05,1.041e-05,1.534e-05,3097140.07,48.14
2018-05-31,1.514e-05,1.594e-05,1.415e-05,1.516e-05,11657978.35,176.65
2018-06-01,1.514e-05,1.572e-05,5.52e-06,1.435e-05,8321373.57,113.75
2018-06-02,1.438e-05,1.598e-05,1.336e-05,1.483e-05,10936698.61,157.92
2018-06-03,1.481e-05,1.732e-05,4.33e-06,1.511e-05,7588997.64,118.85
2018-06-04,1.499e-05,1.612e-05,4.5e-06,1.467e-05,5682595.6,86.64
2018-06-05,1.467e-05,1.539e-05,1.039e-05,1.503e-05,2464634.58,36.1
2018-06-06,1.394e-05,1.554e-05,9.73e-06,1.52e-05,3042611.7,45.74
2018-06-07,1.518e-05,1.56e-05,1.339e-05,1.473e-05,3105219.76,47.34
2018-06-08,1.481e-05,1.524e-05,1.248e-05,1.254e-05,2283180.53,32.97
2018-06-09,1.25e-05,1.429e-05,1.123e-05,1.256e-05,1831920.27,25.33
2018-06-10,1.253e-05,1.405e-05,1.023e-05,1.09e-05,1710037.81,21.64
2018-06-11,1.13e-05,1.358e-05,9.79e-06,1.327e-05,4584757.31,59.94
2018-06-12,1.257e-05,1.365e-05,4.9e-06,1.248e-05,3970083.15,51.07
2018-06-13,1.248e-05,1.283e-05,1.018e-05,1.207e-05,4867935.4,59.95
2018-06-14,1.19e-05,1.254e-05,4.64e-06,1.17e-05,4105121.41,48.47
2018-06-15,1.066e-05,1.262e-05,6.85e-06,1.232e-05,7333269.16,88.49
2018-06-16,1.234e-05,1.245e-05,9.43e-06,1.226e-05,5417615.8,66.04
2018-06-17,1.227e-05,1.257e-05,1.009e-05,1.238e-05,7001020.56,86.39
2018-06-18,1.237e-05,1.251e-05,1.076e-05,1.112e-05,5585606.12,67.25
2018-06-19,1.103e-05,1.231e-05,8.56e-06,1.172e-05,5456280.84,65.3
2018-06-20,1.173e-05,1.252e-05,8.86e-06,1.01e-05,11112421.02,135.5
2018-06-21,9.62e-06,1.236e-05,9.43e-06,1.185e-05,10796315.32,131.04
2018-06-22,1.183e-05,1.222e-05,1.055e-05,1.146e-05,3977568.88,46.69
2018-06-23,1.146e-05,1.164e-05,1.066e-05,1.127e-05,3851834.64,43.37
2018-06-24,1.125e-05,1.132e-05,8.99e-06,9.54e-06,2995668.01,32.21
2018-06-25,9.54e-06,1.043e-05,8.21e-06,9.57e-06,2237184.58,22.26
2018-06-26,9.57e-06,9.83e-06,8.18e-06,9.52e-06,2595761.0,24.63
2018-06-27,9.36e-06,9.83e-06,7.59e-06,9.42e-06,2127144.42,19.35
2018-06-28,9.21e-06,9.83e-06,8.68e-06,9.28e-06,2533069.63,23.68
2018-06-29,9.3e-06,9.53e-06,8.15e-06,9.14e-06,1699995.41,15.5
2018-06-30,9.06e-06,9.81e-06,8.14e-06,9.32e-06,218721.39,1.994
2018-07-01,9.32e-06,9.47e-06,8.36e-06,9.18e-06,68870.27,0.6266
2018-07-02,9.18e-06,1.04e-05,8.32e-06,9.78e-06,57815.31,0.5467
2018-07-03,9.78e-06,1.069e-05,9.68e-06,9.85e-06,414776.83,4.201
2018-07-04,9.85e-06,1.114e-05,9.27e-06,1.082e-05,188727.98,2.021
2018-07-05,1.082e-05,1.099e-05,8.36e-06,9.86e-06,400139.44,3.889
2018-07-06,9.86e-06,1.07e-05,8.37e-06,9.3e-06,529825.44,5.275
2018-07-07,9.39e-06,1.044e-05,8.81e-06,9.74e-06,666598.39,6.518
2018-07-08,9.5e-06,1.049e-05,8.78e-06,9.1e-06,380238.67,3.557
2018-07-09,9.21e-06,9.59e-06,8.42e-06,8.93e-06,281037.06,2.591
2018-07-10,9.01e-06,9.48e-06,8.4e-06,8.71e-06,478136.61,4.353
2018-07-11,8.71e-06,9.37e-06,8.5e-06,9e-06,456225.16,4.038
2018-07-12,9e-06,9.35e-06,8.37e-06,8.95e-06,294891.12,2.607
2018-07-13,8.87e-06,9.07e-06,8.42e-06,8.93e-06,312069.68,2.777
2018-07-14,8.93e-06,9.14e-06,8.75e-06,9.06e-06,178957.12,1.588
2018-07-15,9.05e-06,9.12e-06,8.78e-06,8.94e-06,468732.56,4.169
2018-07-16,8.89e-06,9.03e-06,8.1e-06,8.6e-06,991463.62,8.603
2018-07-17,8.6e-06,8.81e-06,8.18e-06,8.49e-06,449475.68,3.846
2018-07-18,8.47e-06,8.8e-06,8.23e-06,8.36e-06,744524.9,6.274
2018-07-19,8.36e-06,8.65e-06,8.01e-06,8.03e-06,584033.43,4.76
2018-07-20,8.03e-06,8.05e-06,5e-06,7.13e-06,564599.39,4.233
2018-07-21,7.13e-06,8.09e-06,7.13e-06,7.49e-06,515946.34,3.955
2018-07-22,7.48e-06,8.08e-06,6.49e-06,7.02e-06,600382.5,4.391
2018-07-23,7.07e-06,7.4e-06,6.89e-06,6.95e-06,521558.53,3.643
2018-07-24,6.95e-06,6.99e-06,6.01e-06,6.11e-06,709478.74,4.568
2018-07-25,6.01e-06,6.51e-06,6e-06,6.12e-06,509891.04,3.148
2018-07-26,6e-06,1.229e-05,4.12e-06,6.31e-06,1658236.82,13.13
2018-07-27,6.79e-06,6.92e-06,4.54e-06,6.07e-06,823168.66,4.999
2018-07-28,6.07e-06,6.32e-06,5.37e-06,6.19e-06,34216.48,0.2068
2018-07-29,6.19e-06,6.58e-06,2.15e-06,6.04e-06,21069.66,0.1251
2018-07-30,6.04e-06,6.18e-06,5.2e-06,6.17e-06,62772.57,0.3714
2018-07-31,6.17e-06,6.17e-06,5.06e-06,5.37e-06,84810.36,0.4775
2018-08-01,5.37e-06,6.08e-06,4.87e-06,5.75e-06,309281.09,1.722
2018-08-02,5.75e-06,5.83e-06,4.88e-06,5.41e-06,285992.54,1.578
2018-08-03,5.41e-06,5.42e-06,4.47e-06,5.05e-06,1142154.47,5.436
2018-08-04,5.05e-06,5.06e-06,4.58e-06,4.7e-06,297411.0,1.423
2018-08-05,4.7e-06,4.99e-06,4.1e-06,4.68e-06,6303316.93,29.51
2018-08-06,4.68e-06,5.21e-06,4.57e-06,4.74e-06,16163416.87,77.56
2018-08-07,4.74e-06,5.67e-06,4.2e-06,4.33e-06,2564636.78,12.22
2018-08-08,4.33e-06,4.96e-06,1.51e-06,3.99e-06,1216810.47,4.933
2018-08-09,3.99e-06,4.63e-06,3.97e-06,4.29e-06,359776.16,1.549
2018-08-10,4.29e-06,5.57e-06,4.08e-06,4.14e-06,704892.72,3.131
2018-08-11,4.16e-06,4.44e-06,3.39e-06,3.76e-06,1837067.62,7.185
2018-08-12,3.76e-06,4.11e-06,3.55e-06,3.7e-06,214478.35,0.8356
2018-08-13,3.7e-06,3.76e-06,3.27e-06,3.43e-06,232173.89,0.8422
2018-08-14,3.43e-06,3.55e-06,2.47e-06,3.03e-06,165290.28,0.4891
2018-08-15,3.03e-06,5.11e-06,2.51e-06,3.26e-06,174342.92,0.6069
2018-08-16,3.26e-06,3.96e-06,2.95e-06,2.96e-06,41406.37,0.154
2018-08-17,2.96e-06,3.51e-06,2.01e-06,3.3e-06,53620.41,0.1737
2018-08-18,3.3e-06,3.75e-06,2.98e-06,3.09e-06,144716.98,0.5169
2018-08-19,3.09e-06,3.36e-06,2.95e-06,3.12e-06,11397.55,0.03596
2018-08-20,3.12e-06,3.31e-06,2.84e-06,3.25e-06,41044.8,0.1254
2018-08-21,3.25e-06,3.25e-06,2.97e-06,2.97e-06,25642.41,0.07816
2018-08-22,2.97e-06,4.6e-06,2.87e-06,3.22e-06,39046.56,0.1257
2018-08-23,3.22e-06,3.29e-06,2.93e-06,3.06e-06,56296.41,0.1718
2018-08-24,3.06e-06,3.18e-06,2.37e-06,2.98e-06,380147.2,0.9758
2018-08-25,2.98e-06,3.15e-06,2.76e-06,2.76e-06,17273.93,0.05235
2018-08-26,2.76e-06,3.01e-06,2.76e-06,2.95e-06,73374.09,0.2119
2018-08-27,2.95e-06,3.09e-06,2.7e-06,3.09e-06,40121.73,0.117
2018-08-28,3.09e-06,3.12e-06,2.72e-06,3.02e-06,241542.52,0.6845
2018-08-29,3.02e-06,3.14e-06,2.83e-06,3.08e-06,44614.35,0.1325
2018-08-30,3.08e-06,3.19e-06,2.82e-06,2.95e-06,59202.39,0.1788
2018-08-31,2.95e-06,3.22e-06,2.91e-06,3.16e-06,40772.12,0.1252
2018-09-01,3.16e-06,4.28e-06,3.01e-06,3.52e-06,233916.65,0.8293
2018-09-02,3.52e-06,4.16e-06,2.92e-06,3.82e-06,410718.42,1.351
2018-09-03,3.82e-06,3.82e-06,3.19e-06,3.3e-06,53376.9,0.1813
2018-09-04,3.3e-06,4.01e-06,3.14e-06,3.71e-06,600728.86,1.973
2018-09-05,3.71e-06,4.7e-06,3.49e-06,3.59e-06,732746.13,2.826
2018-09-06,3.59e-06,4.21e-06,3.2e-06,3.33e-06,438868.21,1.495
2018-09-07,3.33e-06,3.71e-06,3.22e-06,3.49e-06,103475.76,0.3618
2018-09-08,3.49e-06,3.67e-06,3.01e-06,3.04e-06,1685955.09,5.25
2018-09-09,3.04e-06,3.24e-06,2.97e-06,3.23e-06,203786.64,0.6212
