# Dataset Report: Siacoin (SC)
# Coin Name: Siacoin
# Symbol: SC
# Approx Row Count: 3824
# Date Range: 2015-08-25 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_SC, Volume_USD
# Note: Launched June 2015. Decentralized cloud storage network.
# --------------------------------------------------
Date,open,high,low,close,Volume_SC,Volume_USD
2018-01-23,0.03904,0.04061,0.03757,0.0392,563236392.54,22077858.56
2018-01-24,0.03918,0.04137,0.04,0.04023,434407509.94,17476279.46
2018-01-25,0.04034,0.04191,0.03722,0.04113,580271497.47,23864942.86
2018-01-26,0.04102,0.04109,0.03798,0.03975,555077231.54,22066005.17
2018-01-27,0.03964,0.04217,0.03965,0.04148,341111763.48,14150731.63
2018-01-28,0.04149,0.04731,0.04225,0.04566,1033039601.16,47167380.77
2018-01-29,0.04578,0.04426,0.04033,0.04134,503172710.88,20801630.84
2018-01-30,0.04112,0.0379,0.03346,0.03366,565658026.6,19038451.64
2018-01-31,0.03386,0.03549,0.03324,0.03416,391632068.13,13377255.55
2018-02-01,0.03416,0.03135,0.02734,0.02816,680682086.44,19171060.28
2018-02-02,0.02816,0.02759,0.0212,0.02741,959797150.64,26308840.18
2018-02-03,0.02742,0.03044,0.026,0.02923,526524596.11,15392426.99
2018-02-04,0.02923,0.02638,0.02268,0.0235,456979206.0,10740666.98
2018-02-05,0.02334,0.02026,0.01734,0.01818,595660536.52,10826219.36
2018-02-06,0.01817,0.02256,0.01895,0.02233,807076857.0,18024951.87
2018-02-07,0.02233,0.02209,0.01997,0.02012,501641570.55,10093383.56
2018-02-08,0.02005,0.02288,0.0214,0.0223,322040324.1,7182743.27
2018-02-09,0.02205,0.02522,0.0227,0.02496,362080333.48,9037489.68
2018-02-10,0.02496,0.02682,0.02365,0.02408,686360795.37,16527365.41
2018-02-11,0.02408,0.02304,0.02159,0.02215,275009747.65,6091969.56
2018-02-12,0.02223,0.02558,0.02388,0.02388,254756706.87,6084151.54
2018-02-13,0.02388,0.02341,0.02273,0.02316,224621759.81,5201366.16
2018-02-14,0.02316,0.02665,0.02542,0.02609,293571273.65,7657956.39
2018-02-15,0.02609,0.02789,0.02629,0.02649,281622964.72,7459938.87
2018-02-16,0.02649,0.0271,0.02629,0.0268,193544042.32,5186275.81
2018-02-17,0.02669,0.03218,0.02774,0.03074,767688931.77,23598198.65
2018-02-18,0.03074,0.03031,0.0274,0.02802,576897275.69,16166016.62
2018-02-19,0.02782,0.03053,0.02851,0.02851,267667025.48,7632475.45
2018-02-20,0.02863,0.02915,0.0242,0.02431,597661095.93,14531465.43
2018-02-21,0.02431,0.02725,0.02243,0.024,851482086.34,20438125.71
2018-02-22,0.02411,0.02413,0.02117,0.02186,356731676.27,7799036.0
2018-02-23,0.02176,0.0233,0.02208,0.02259,279435526.45,6312345.77
2018-02-24,0.02259,0.02174,0.02067,0.02106,227660465.71,4794855.9
2018-02-25,0.02106,0.02124,0.02066,0.02105,208491684.45,4387945.37
2018-02-26,0.02105,0.02354,0.022,0.0221,231071269.98,5106376.98
2018-02-27,0.0222,0.02278,0.02098,0.02161,254025614.21,5490334.45
2018-02-28,0.02161,0.02129,0.01891,0.01933,260665498.34,5037465.75
2018-03-01,0.01922,0.02383,0.02,0.02164,527411070.6,11413256.05
2018-03-02,0.02164,0.02275,0.02054,0.02098,306992928.36,6441303.52
2018-03-03,0.02087,0.0219,0.02006,0.02029,182617114.03,3705974.59
2018-03-04,0.02029,0.02094,0.01944,0.02002,165501070.19,3312949.25
2018-03-05,0.02002,0.02036,0.01945,0.02014,180954623.61,3643645.26
2018-03-06,0.02013,0.01911,0.01771,0.01782,187308728.14,3338000.19
2018-03-07,0.01782,0.01658,0.01479,0.01529,446267659.87,6823424.67
2018-03-08,0.01539,0.01491,0.01398,0.01416,222403991.37,3149555.09
2018-03-09,0.01416,0.01416,0.01286,0.0136,289157524.31,3932992.61
2018-03-10,0.0136,0.0132,0.01276,0.01293,120629998.17,1559985.56
2018-03-11,0.01293,0.01422,0.01384,0.01394,98649236.18,1374723.12
2018-03-12,0.01393,0.01508,0.01326,0.01454,364205969.07,5294104.7
2018-03-13,0.01454,0.01456,0.01356,0.01374,198683644.2,2729949.03
2018-03-14,0.01365,0.01282,0.012,0.01208,183814923.85,2220487.77
2018-03-15,0.01208,0.01224,0.01141,0.01174,198482844.15,2330415.3
2018-03-16,0.01174,0.01185,0.01135,0.01151,112927598.91,1300213.33
2018-03-17,0.01143,0.01104,0.009539,0.009697,162599009.35,1576664.63
2018-03-18,0.009696,0.01126,0.009776,0.01093,339780946.82,3712610.4
2018-03-19,0.01093,0.01207,0.01121,0.01181,262592757.19,3102192.53
2018-03-20,0.0119,0.01401,0.01169,0.01365,326735638.59,4459512.23
2018-03-21,0.01365,0.01399,0.01283,0.01319,314461765.5,4147372.7
2018-03-22,0.01319,0.01344,0.01248,0.01326,244864004.3,3247378.98
2018-03-23,0.01326,0.01367,0.01269,0.01278,181454489.09,2318401.18
2018-03-24,0.01278,0.0141,0.01205,0.01368,391705522.08,5357315.69
2018-03-25,0.01368,0.01576,0.01296,0.01517,678544831.11,10291071.2
2018-03-26,0.01517,0.01508,0.01313,0.01386,491653817.14,6813702.42
2018-03-27,0.01386,0.01437,0.01312,0.01327,455472700.56,6046134.1
2018-03-28,0.01327,0.01377,0.01313,0.01329,167460635.26,2226026.19
2018-03-29,0.01321,0.01187,0.01087,0.01094,275463246.49,3014723.43
2018-03-30,0.01102,0.01097,0.01021,0.01049,190865084.93,2001459.53
2018-03-31,0.01055,0.01097,0.01049,0.01069,139691472.39,1493777.6
2018-04-01,0.01069,0.0106,0.009844,0.01032,182672932.43,1885571.64
2018-04-02,0.01032,0.01097,0.01033,0.01061,136184033.92,1445171.35
2018-04-03,0.01061,0.01256,0.011,0.01242,384748480.52,4776760.5
2018-04-04,0.01249,0.01145,0.01029,0.01056,239946873.35,2534804.77
2018-04-05,0.01056,0.01209,0.01012,0.01114,529414200.9,5895735.48
2018-04-06,0.01114,0.01121,0.01035,0.01081,206972720.36,2238373.09
2018-04-07,0.01081,0.01141,0.01086,0.01128,143593974.3,1619027.23
2018-04-08,0.01121,0.01163,0.01135,0.01149,106553840.3,1224449.56
2018-04-09,0.01156,0.01161,0.0108,0.01093,213049814.64,2328878.05
2018-04-10,0.01093,0.01196,0.01106,0.01161,342817419.51,3980833.0
2018-04-11,0.01168,0.01277,0.01158,0.01242,458591485.25,5695381.29
2018-04-12,0.01228,0.01498,0.013,0.01395,527577671.85,7361188.27
2018-04-13,0.01379,0.01525,0.01343,0.01485,620573497.47,9215719.24
2018-04-14,0.01485,0.01869,0.01476,0.01661,1173856936.96,19493767.56
2018-04-15,0.01661,0.01902,0.01709,0.01868,660643757.29,12340896.67
2018-04-16,0.01868,0.01818,0.01664,0.01761,619875868.33,10918430.69
2018-04-17,0.01761,0.01909,0.01671,0.01774,1034603002.25,18358462.48
2018-04-18,0.01774,0.0199,0.01818,0.01933,679002134.17,13123960.75
2018-04-19,0.01933,0.02026,0.01868,0.01959,640895552.71,12556614.86
2018-04-20,0.01959,0.02139,0.01891,0.01962,621264790.91,12188188.12
2018-04-21,0.01962,0.021,0.01841,0.01921,701380458.91,13474779.7
2018-04-22,0.01921,0.0195,0.01844,0.01897,289791619.84,5497411.94
2018-04-23,0.01897,0.02161,0.0191,0.02143,534518082.32,11456923.38
2018-04-24,0.02143,0.02327,0.02153,0.02182,870315235.17,18992054.05
2018-04-25,0.02183,0.02059,0.01846,0.01934,720523977.97,13938170.04
2018-04-26,0.01943,0.03601,0.01996,0.02757,1823847809.53,50279647.46
2018-04-27,0.02759,0.03128,0.02583,0.02825,1926959653.96,54428064.54
2018-04-28,0.02825,0.03002,0.0288,0.02964,500482187.49,14836373.99
2018-04-29,0.02964,0.03048,0.02784,0.0285,560194522.1,15967410.0
2018-04-30,0.0285,0.02812,0.02664,0.02682,501481606.79,13449989.94
2018-05-01,0.02682,0.02669,0.02514,0.02641,452938840.18,11964327.28
2018-05-02,0.02632,0.02788,0.0264,0.02779,504334947.04,14014909.32
2018-05-03,0.02779,0.03079,0.02777,0.02797,666710122.45,18646725.25
2018-05-04,0.02797,0.029,0.02706,0.02745,383427753.75,10525052.08
2018-05-05,0.02745,0.02806,0.02688,0.02727,258404000.84,7047489.27
2018-05-06,0.02727,0.02691,0.02546,0.02623,327364046.9,8588128.12
2018-05-07,0.02623,0.0257,0.02476,0.02523,275470785.65,6949111.13
2018-05-08,0.02522,0.0263,0.02474,0.02575,451097160.72,11615374.77
2018-05-09,0.02575,0.02684,0.02526,0.02554,403007288.75,10292797.45
2018-05-10,0.02554,0.02475,0.02276,0.02285,327326229.32,7479900.76
2018-05-11,0.02285,0.02147,0.01844,0.02004,924480396.92,18528417.63
2018-05-12,0.02004,0.02071,0.01893,0.0202,434418477.95,8774503.71
2018-05-13,0.02012,0.02212,0.02021,0.02143,378682616.75,8113377.91
2018-05-14,0.0211,0.02137,0.0206,0.02066,2461408.09,51627.7
2018-05-15,0.02066,0.02118,0.01953,0.01961,8635191.59,174878.97
2018-05-16,0.01961,0.01984,0.0184,0.01925,9845509.45,185867.02
2018-05-17,0.01925,0.02,0.01812,0.01832,7801017.6,149284.41
2018-05-18,0.01841,0.019,0.01752,0.01872,7178108.86,131158.03
2018-05-19,0.01872,0.01942,0.01872,0.01922,3571329.14,67814.75
2018-05-20,0.01922,0.02082,0.01872,0.02015,8647747.96,174140.45
2018-05-21,0.02015,0.02082,0.01925,0.01953,7712778.61,153922.73
2018-05-22,0.01953,0.0199,0.01775,0.01805,5323034.57,101438.94
2018-05-23,0.01805,0.01805,0.01568,0.01603,11316444.86,187877.58
2018-05-24,0.01603,0.01674,0.01488,0.01625,6482701.4,102742.97
2018-05-25,0.01625,0.01656,0.01525,0.01576,4847358.52,76692.69
2018-05-26,0.01576,0.0167,0.01481,0.01546,3912906.97,60577.85
2018-05-27,0.01546,0.01565,0.01529,0.01546,3022717.36,46590.86
2018-05-28,0.01546,0.01566,0.01346,0.01346,10822979.29,155568.8
2018-05-29,0.01346,0.01518,0.0132,0.01486,12234440.51,175573.88
2018-05-30,0.01486,0.0157,0.01437,0.0149,9475696.32,140812.47
2018-05-31,0.0149,0.01549,0.01453,0.0153,8045263.24,121941.5
2018-06-01,0.0153,0.0155,0.01482,0.01526,3987032.52,60186.04
2018-06-02,0.01526,0.01584,0.01496,0.01567,3554563.42,55159.14
2018-06-03,0.01567,0.018,0.0151,0.01566,14682861.79,235075.82
2018-06-04,0.01566,0.01627,0.0145,0.01474,7956476.49,120995.6
2018-06-05,0.01474,0.0153,0.0142,0.01508,5749131.17,84770.11
2018-06-06,0.01508,0.01697,0.01475,0.01631,12394527.69,196444.7
2018-06-07,0.01631,0.0175,0.01581,0.01714,21262128.61,353371.06
2018-06-08,0.01714,0.01833,0.017,0.018,10565896.96,186990.35
2018-06-09,0.018,0.01833,0.01621,0.01711,9555010.4,165048.34
2018-06-10,0.01711,0.01711,0.0135,0.0139,34945293.71,523879.55
2018-06-11,0.0139,0.01498,0.01335,0.0142,12105489.26,168980.72
2018-06-12,0.0142,0.0144,0.0121,0.01256,10828619.8,142435.21
2018-06-13,0.01258,0.01289,0.01101,0.01188,9450957.61,112459.0
2018-06-14,0.01188,0.01566,0.0115,0.01395,65727600.64,914378.06
2018-06-15,0.01395,0.01409,0.01281,0.0129,8888931.86,119811.63
2018-06-16,0.0129,0.01318,0.01222,0.0128,10938447.67,140766.99
2018-06-17,0.0128,0.01294,0.0125,0.0125,3175905.23,40374.81
2018-06-18,0.0125,0.01329,0.012,0.01272,6118014.0,77037.13
2018-06-19,0.01272,0.01355,0.01264,0.0129,13546679.73,176041.39
2018-06-20,0.0129,0.01307,0.01228,0.01283,18084525.42,227211.87
2018-06-21,0.01283,0.01295,0.0124,0.01272,7481566.34,95348.79
2018-06-22,0.01272,0.01275,0.0107,0.01082,22493942.09,260750.43
2018-06-23,0.01082,0.01149,0.01082,0.01121,6883943.73,76653.48
2018-06-24,0.01121,0.01121,0.00935,0.01059,20379124.92,205143.69
2018-06-25,0.01059,0.01091,0.01002,0.01075,8306703.28,87331.16
2018-06-26,0.01075,0.01075,0.01,0.01,7319621.28,74908.62
2018-06-27,0.01,0.0102,0.009628,0.0102,8736992.82,86913.09
2018-06-28,0.0102,0.01025,0.0096,0.0096,15134943.27,149492.55
2018-06-29,0.00965,0.01018,0.00905,0.01007,12974575.0,122536.42
2018-06-30,0.01007,0.011,0.009877,0.01076,20719542.51,221130.56
2018-07-01,0.01076,0.01096,0.0102,0.01095,11085700.65,116392.4
2018-07-02,0.01095,0.01166,0.01039,0.01139,23983534.62,270148.03
2018-07-03,0.01139,0.0119,0.01084,0.01099,19918271.12,228932.08
2018-07-04,0.01099,0.01199,0.0106,0.011,23418398.78,264207.08
2018-07-05,0.011,0.01133,0.0105,0.01069,14921099.71,161700.23
2018-07-06,0.01069,0.0112,0.01012,0.01071,15240798.32,162530.41
2018-07-07,0.01071,0.0113,0.01052,0.01099,8058826.0,87420.14
2018-07-08,0.01099,0.01114,0.01077,0.01085,9462414.57,104584.95
2018-07-09,0.01085,0.01197,0.01066,0.01132,13048881.7,149249.51
2018-07-10,0.01132,0.01151,0.01038,0.0105,20517756.14,224705.16
2018-07-11,0.0105,0.01093,0.01035,0.0107,4180659.07,44412.14
2018-07-12,0.0107,0.0107,0.01001,0.0102,6481856.83,65743.77
2018-07-13,0.01019,0.01034,0.01009,0.01022,363964169.85,3718593.24
2018-07-14,0.01022,0.01034,0.01009,0.01016,252175072.12,2560932.42
2018-07-15,0.01015,0.01044,0.01018,0.01037,275744959.81,2860507.57
2018-07-16,0.01037,0.01139,0.01092,0.01119,539691488.82,6038776.99
2018-07-17,0.01119,0.01238,0.0118,0.01202,397923155.44,4781360.28
2018-07-18,0.01202,0.01322,0.01203,0.0124,936729754.68,11619285.05
2018-07-19,0.0124,0.01286,0.01219,0.01234,594711783.43,7337479.64
2018-07-20,0.01234,0.0121,0.01056,0.01078,859369055.56,9264752.17
2018-07-21,0.01078,0.01118,0.01074,0.01096,334069114.54,3661394.82
2018-07-22,0.01096,0.01102,0.01065,0.01073,229223623.11,2459117.45
2018-07-23,0.01073,0.01127,0.01026,0.01034,499740137.3,5168372.47
2018-07-24,0.01034,0.01133,0.01041,0.01075,617317740.61,6634097.45
2018-07-25,0.01075,0.01111,0.01021,0.01087,657366887.13,7143215.42
2018-07-26,0.01087,0.01064,0.01024,0.01024,345238967.47,3534919.91
2018-07-27,0.01032,0.01064,0.01031,0.01047,287771927.91,3014151.72
2018-07-28,0.01047,0.0107,0.01037,0.01054,228471773.85,2407067.48
2018-07-29,0.01054,0.01076,0.01035,0.0106,355374627.43,3766845.32
2018-07-30,0.0106,0.01063,0.009893,0.009975,368441948.65,3675132.24
2018-07-31,0.009975,0.009514,0.008973,0.009282,458929388.3,4259947.8
2018-08-01,0.009284,0.009209,0.008829,0.008905,354157619.25,3153686.12
2018-08-02,0.008905,0.008975,0.008221,0.008372,371945924.22,3113930.31
2018-08-03,0.008372,0.008234,0.00764,0.008011,535694807.99,4291455.39
2018-08-04,0.008011,0.00779,0.007369,0.00772,389185747.74,3004389.04
2018-08-05,0.00772,0.008028,0.007535,0.007958,282933614.14,2251557.61
2018-08-06,0.007958,0.007918,0.007363,0.007501,380256689.43,2852473.65
2018-08-07,0.007501,0.007396,0.006992,0.007059,277888221.19,1961715.91
2018-08-08,0.007059,0.006599,0.006034,0.006159,546541975.87,3366326.7
2018-08-09,0.006159,0.00674,0.006347,0.006543,454054739.41,2970989.13
2018-08-10,0.006543,0.006215,0.005907,0.005907,311431898.13,1839713.43
2018-08-11,0.005907,0.006118,0.005556,0.005681,387772141.13,2202821.62
2018-08-12,0.005681,0.005817,0.005627,0.005754,257139624.65,1479544.68
2018-08-13,0.005753,0.0057,0.004823,0.004885,462716605.59,2260507.58
2018-08-14,0.004885,0.004898,0.004278,0.004836,675173414.31,3264927.98
2018-08-15,0.004836,0.005396,0.004894,0.005082,575773228.52,2926147.6
2018-08-16,0.005082,0.005249,0.004933,0.005122,352261617.82,1804384.79
2018-08-17,0.005122,0.006262,0.005339,0.006196,761423504.09,4717544.29
2018-08-18,0.00613,0.00647,0.005317,0.005573,627917185.77,3499362.19
2018-08-19,0.005573,0.006112,0.005592,0.005917,261851621.38,1549371.8
2018-08-20,0.005917,0.005768,0.005267,0.005392,264334736.12,1425323.03
2018-08-21,0.005392,0.005712,0.005388,0.005582,193794874.58,1081831.71
2018-08-22,0.005582,0.005602,0.005029,0.005157,356234097.5,1836944.39
2018-08-23,0.005157,0.005558,0.005166,0.005493,222580482.47,1222571.82
2018-08-24,0.005493,0.005703,0.005367,0.005636,203665645.42,1147763.12
2018-08-25,0.005636,0.00567,0.0054,0.005602,208691236.02,1169116.44
2018-08-26,0.005535,0.005578,0.005309,0.005511,220064600.0,1212752.24
2018-08-27,0.005511,0.006086,0.005602,0.006017,484387671.62,2914408.09
2018-08-28,0.006017,0.006666,0.006099,0.006595,614368746.87,4051751.69
2018-08-29,0.006595,0.006629,0.006135,0.006276,529739479.53,3324793.3
2018-08-30,0.006276,0.006229,0.005809,0.006019,359002118.44,2160809.91
2018-08-31,0.006019,0.006395,0.005973,0.006395,412908326.94,2640356.17
2018-09-01,0.006395,0.00814,0.006483,0.007708,1909143040.47,14715106.01
2018-09-02,0.007708,0.007958,0.007082,0.007374,894283779.42,6594692.37
2018-09-03,0.007374,0.007561,0.007125,0.007343,448428695.06,3292700.02
2018-09-04,0.007343,0.007812,0.00737,0.007591,545337001.63,4139629.08
2018-09-05,0.007665,0.006973,0.005766,0.0059,1225529178.58,7231144.72
2018-09-06,0.0059,0.005994,0.005538,0.005929,660356934.78,3915277.53
2018-09-07,0.005929,0.006027,0.005514,0.005642,571162318.63,3222707.08
2018-09-08,0.005644,0.005642,0.00527,0.005394,477821351.97,2577434.89
2018-09-09,0.005332,0.005499,0.005187,0.005374,345951272.46,1859211.4
2018-09-10,0.005312,0.005502,0.005313,0.005502,351019021.36,1931395.85
2018-09-11,0.005439,0.005477,0.005162,0.005225,543252585.44,2838656.76
2018-09-12,0.005225,0.005323,0.00488,0.00507,535736994.76,2716019.41
2018-09-13,0.00507,0.005583,0.005194,0.005388,613528421.4,3305912.0
2018-09-14,0.005389,0.005448,0.005124,0.005383,411711985.11,2216405.48
2018-09-15,0.005383,0.005544,0.005283,0.005479,309853084.55,1697544.75
2018-09-16,0.005479,0.005527,0.005397,0.005527,332883919.76,1839874.06
2018-09-17,0.005527,0.005447,0.005009,0.005072,553992678.68,2809739.4
2018-09-18,0.005072,0.005394,0.005077,0.005268,420284421.21,2213867.19
2018-09-19,0.005268,0.005375,0.005183,0.005375,292528363.41,1572337.61
2018-09-20,0.005375,0.00566,0.00527,0.005595,414018640.84,2316464.93
2018-09-21,0.005595,0.006086,0.00568,0.005951,802835963.25,4777365.96
2018-09-22,0.005951,0.006112,0.005642,0.005776,463907394.61,2679657.15
2018-09-23,0.005843,0.007574,0.005764,0.006904,2494531780.87,17221701.11
2018-09-24,0.006904,0.007374,0.006254,0.006452,1642407418.82,10596581.74
2018-09-25,0.006452,0.006309,0.00573,0.006116,885425587.47,5415132.74
2018-09-26,0.006116,0.006333,0.005881,0.00601,820085899.52,4928895.03
2018-09-27,0.00601,0.006419,0.006084,0.006285,437638966.63,2750544.36
2018-09-28,0.006285,0.006503,0.006105,0.006171,410805752.75,2535042.62
2018-09-29,0.006171,0.006274,0.006009,0.006141,361939928.09,2222849.54
2018-09-30,0.006141,0.006359,0.006028,0.006226,459656672.6,2861954.55
2018-10-01,0.006226,0.006727,0.006133,0.006529,1167036287.47,7619615.17
2018-10-02,0.006529,0.007178,0.006395,0.006786,1566836132.29,10633315.86
2018-10-03,0.006786,0.007856,0.006492,0.007531,2663725463.83,20060574.0
2018-10-04,0.007531,0.008225,0.007435,0.007567,2339192724.52,17700106.43
2018-10-05,0.007567,0.007959,0.007296,0.007628,1357221201.16,10352612.56
2018-10-06,0.007628,0.007776,0.007117,0.007315,723042784.06,5288937.51
2018-10-07,0.007315,0.007591,0.007261,0.007525,542693602.46,4083938.14
2018-10-08,0.00746,0.007714,0.007315,0.007648,841703592.93,6436995.98
2018-10-09,0.007648,0.007627,0.007295,0.007361,533368203.84,3926276.37
2018-10-10,0.007361,0.007305,0.006976,0.007108,729680987.49,5186248.19
2018-10-11,0.007108,0.006706,0.005961,0.006023,1191496421.19,7176604.44
2018-10-12,0.006023,0.006188,0.005938,0.006063,703849104.67,4267665.52
2018-10-13,0.006127,0.006455,0.006079,0.00633,586903400.56,3715064.9
2018-10-14,0.00633,0.006592,0.006215,0.006341,507054195.96,3214980.83
2018-10-15,0.006341,0.006745,0.006216,0.00648,680600852.26,4410370.29
2018-10-16,0.00648,0.006846,0.006386,0.006649,511860635.84,3403300.2
2018-10-17,0.006649,0.006772,0.006509,0.006575,447709263.92,2943473.51
2018-10-18,0.006576,0.006618,0.006359,0.006424,441777927.01,2837907.54
2018-10-19,0.006424,0.006728,0.006275,0.006599,471029840.8,3108168.41
2018-10-20,0.006599,0.00701,0.006491,0.00701,653153551.23,4578478.9
2018-10-21,0.00701,0.007291,0.0069,0.007031,757317957.73,5324444.77
2018-10-22,0.007031,0.007067,0.006678,0.006937,515556567.43,3576444.83
2018-10-23,0.006938,0.007505,0.006729,0.007247,1280709296.84,9280847.42
2018-10-24,0.007247,0.007577,0.007189,0.007318,899224554.57,6580671.41
2018-10-25,0.007318,0.007691,0.007174,0.007238,894620201.5,6475531.55
2018-10-26,0.007238,0.007361,0.007103,0.007297,456565819.98,3331399.76
2018-10-27,0.007297,0.007311,0.007052,0.007182,350959223.86,2520550.08
2018-10-28,0.007182,0.007247,0.006794,0.007118,638605978.51,4545478.57
2018-10-29,0.007118,0.007261,0.006566,0.006819,898041851.53,6123767.86
2018-10-30,0.00682,0.007003,0.006561,0.006751,631666137.78,4264218.73
2018-10-31,0.006688,0.006787,0.006343,0.006533,769508528.26,5027113.26
2018-11-01,0.006533,0.006637,0.006445,0.006573,366159725.95,2406672.31
2018-11-02,0.006573,0.00665,0.006395,0.006523,433152629.92,2825261.07
2018-11-03,0.006523,0.006568,0.006313,0.00644,421432706.08,2714061.69
2018-11-04,0.00644,0.006532,0.006273,0.006402,512922514.19,3283924.59
2018-11-05,0.006402,0.006369,0.006048,0.006241,625794685.76,3905414.29
2018-11-06,0.006241,0.00648,0.006156,0.00648,498831577.38,3232288.95
2018-11-07,0.00648,0.00653,0.006334,0.006399,420018209.72,2687732.81
2018-11-08,0.0064,0.006317,0.006188,0.006188,259592611.81,1606415.57
2018-11-09,0.006188,0.006187,0.005932,0.006059,483039034.01,2926777.22
2018-11-10,0.006059,0.006141,0.005949,0.006077,257632175.3,1565515.18
2018-11-11,0.006077,0.006152,0.005767,0.005896,358517018.52,2113646.26
2018-11-12,0.005896,0.005865,0.005546,0.005801,454715135.11,2637949.28
2018-11-13,0.005801,0.005832,0.005452,0.005515,328613846.54,1812330.96
2018-11-14,0.005515,0.00511,0.004536,0.004765,837690015.88,3991944.84
2018-11-15,0.004765,0.0048,0.004405,0.004744,610566529.2,2896466.56
2018-11-16,0.004744,0.004748,0.004469,0.004525,412244442.11,1865356.1
2018-11-17,0.004525,0.004567,0.004344,0.004455,299300395.44,1333428.76
2018-11-18,0.004454,0.004605,0.004436,0.004548,233577248.03,1062393.55
2018-11-19,0.004548,0.003896,0.003367,0.003559,791465716.41,2816920.51
2018-11-20,0.003559,0.003287,0.002976,0.003109,1049374541.78,3262785.63
2018-11-21,0.003109,0.003353,0.003169,0.003353,459340851.4,1540132.76
2018-11-22,0.003353,0.003197,0.003068,0.003068,391826056.74,1201998.05
2018-11-23,0.003068,0.003127,0.002954,0.003084,461572332.24,1423409.77
2018-11-24,0.003084,0.002814,0.002659,0.002698,343091704.82,925619.22
2018-11-25,0.002698,0.002843,0.002683,0.002763,415177502.84,1147078.77
2018-11-26,0.002803,0.002763,0.002574,0.002649,622297948.07,1648599.81
2018-11-27,0.002649,0.002867,0.002638,0.002829,625388877.25,1769233.01
2018-11-28,0.002829,0.003411,0.003112,0.003411,1167947622.99,3983682.47
2018-11-29,0.003411,0.003429,0.003172,0.003258,728028796.98,2371833.66
2018-11-30,0.003258,0.003047,0.002847,0.002967,547184360.24,1623581.25
2018-12-01,0.002967,0.003232,0.003064,0.003148,465823319.29,1466456.06
2018-12-02,0.003148,0.003149,0.002984,0.003025,250576770.43,757999.19
2018-12-03,0.003025,0.002865,0.002749,0.002787,561025896.32,1563812.11
2018-12-04,0.002787,0.002922,0.002803,0.002882,410574772.91,1183424.8
2018-12-05,0.002882,0.002766,0.002579,0.002654,483123679.28,1282039.36
2018-12-06,0.002654,0.002544,0.00237,0.002405,666999461.31,1603983.1
2018-12-07,0.002405,0.002463,0.002292,0.002429,643297175.94,1562314.54
2018-12-08,0.002429,0.002527,0.002354,0.002423,403628732.55,977891.11
2018-12-09,0.002423,0.002623,0.002479,0.002587,340544579.26,880935.97
2018-12-10,0.002587,0.002531,0.002358,0.002392,346839441.24,829758.01
2018-12-11,0.002392,0.002381,0.002245,0.002347,283117262.25,664392.36
2018-12-12,0.002347,0.002475,0.0023,0.00237,275322035.02,652568.62
2018-12-13,0.00237,0.002314,0.002214,0.002214,267811526.06,593048.19
2018-12-14,0.002214,0.002232,0.002135,0.0022,332335156.63,731179.35
2018-12-15,0.0022,0.00223,0.002133,0.002198,242231391.32,532450.47
2018-12-16,0.002198,0.002279,0.002181,0.002214,307316307.7,680291.24
2018-12-17,0.002214,0.002519,0.002377,0.002448,392642291.03,961286.92
2018-12-18,0.002448,0.002638,0.002527,0.002564,549458006.7,1408775.44
2018-12-19,0.002564,0.002765,0.002578,0.00269,848609784.75,2283022.37
2018-12-20,0.00269,0.002979,0.002855,0.002896,510090268.04,1477406.07
2018-12-21,0.002896,0.002807,0.00269,0.002768,631519239.82,1748143.2
2018-12-22,0.002768,0.002993,0.002832,0.002993,586426387.33,1755454.25
2018-12-23,0.002993,0.003046,0.002885,0.003006,616967502.27,1854433.1
2018-12-24,0.003006,0.003143,0.00298,0.003061,801946017.65,2455127.66
2018-12-25,0.003061,0.002876,0.002761,0.002799,458592781.52,1283763.03
2018-12-26,0.002799,0.002848,0.002694,0.002733,285583506.29,780395.14
2018-12-27,0.002733,0.002625,0.002516,0.002516,332349269.59,836124.99
2018-12-28,0.002516,0.002842,0.002685,0.002803,376715698.68,1055926.8
2018-12-29,0.002803,0.002734,0.00262,0.002696,363731844.4,980589.26
2018-12-30,0.002696,0.002844,0.002727,0.002766,301364270.61,833666.72
2018-12-31,0.002766,0.002698,0.002586,0.002623,362682286.36,951378.38
2019-01-01,0.002623,0.002794,0.002677,0.002755,323960816.74,892481.76
2019-01-02,0.002755,0.002812,0.002733,0.002773,316282623.94,876959.05
2019-01-03,0.002773,0.002762,0.002647,0.002685,254083032.46,682238.86
2019-01-04,0.002685,0.002751,0.002673,0.002712,245957298.7,666997.33
2019-01-05,0.002712,0.002737,0.00266,0.002737,258496898.2,707590.51
2019-01-06,0.002737,0.002913,0.00279,0.002831,218654181.93,619002.66
2019-01-07,0.002831,0.002835,0.002754,0.002754,383663160.88,1056712.7
2019-01-08,0.002754,0.002869,0.002707,0.002869,407380950.19,1168748.45
2019-01-09,0.002869,0.002874,0.002793,0.002834,593159638.86,1680918.32
2019-01-10,0.002834,0.002678,0.002494,0.002531,911443016.59,2306883.69
2019-01-11,0.002531,0.002605,0.002495,0.002532,509655693.65,1290319.78
2019-01-12,0.002532,0.002565,0.002455,0.002492,336474896.87,838420.88
2019-01-13,0.002492,0.002486,0.002308,0.002379,622502849.65,1481140.2
