# Dataset Report: MediBloc (MED)
# Coin Name: MediBloc
# Symbol: MED
# Approx Row Count: 2940
# Date Range: 2018-01-17 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_MED, Volume_USD
# Note: Launched late 2017. Decentralized healthcare data management on Panacea blockchain.
# --------------------------------------------------
Date,open,high,low,close,Volume_MED,Volume_USD
2019-01-04,0.002549,0.003433,0.00245,0.002581,1314963.58,3393.79
2019-01-05,0.002581,0.002584,0.002453,0.002492,63459.58,158.13
2019-01-06,0.002492,0.002582,0.002493,0.002493,264868.67,660.41
2019-01-07,0.002493,0.002418,0.002391,0.002395,35577.98,85.22
2019-01-08,0.002395,0.002436,0.00238,0.002434,203096.14,494.38
2019-01-09,0.002434,0.002488,0.002385,0.002487,322033.28,800.82
2019-01-10,0.002487,0.002558,0.001995,0.002417,450391.78,1088.67
2019-01-11,0.002417,0.002475,0.002177,0.002233,282870.83,631.63
2019-01-12,0.002233,0.002335,0.001987,0.002159,535994.15,1157.34
2019-01-13,0.002159,0.002268,0.001986,0.002268,411459.48,933.3
2019-01-14,0.002268,0.002525,0.0022,0.0022,513975.16,1130.95
2019-01-15,0.0022,0.002182,0.001961,0.00198,1034448.29,2047.71
2019-01-16,0.00198,0.00231,0.001938,0.002168,754692.44,1636.28
2019-01-17,0.002168,0.002221,0.002051,0.002135,874303.22,1866.99
2019-01-18,0.002135,0.002081,0.002051,0.002051,40530.58,83.12
2019-01-19,0.002051,0.002684,0.002124,0.002347,4321913.95,10144.31
2019-01-20,0.002347,0.002368,0.002143,0.002308,1185879.34,2736.79
2019-01-21,0.002308,0.00249,0.0021,0.002276,1028055.13,2339.89
2019-01-22,0.002276,0.002323,0.002098,0.002132,425040.04,906.29
2019-01-23,0.002132,0.002291,0.002085,0.002124,174355.35,370.42
2019-01-24,0.002124,0.00219,0.002127,0.002185,216319.9,472.55
2019-01-25,0.002185,0.002157,0.002087,0.002087,1685288.6,3516.46
2019-01-26,0.002087,0.002153,0.002094,0.002153,334788.43,720.89
2019-01-27,0.002153,0.002299,0.002059,0.002299,769523.16,1769.36
2019-01-28,0.002299,0.002178,0.00202,0.002021,1223234.55,2471.96
2019-01-29,0.002021,0.002115,0.001886,0.001886,650518.41,1226.55
2019-01-30,0.001886,0.002096,0.001913,0.001916,269315.04,515.96
2019-01-31,0.001916,0.002016,0.001878,0.001924,56218.78,108.17
2019-02-01,0.001924,0.002054,0.001808,0.002054,1064016.84,2185.39
2019-02-02,0.002054,0.002166,0.00199,0.002164,57369.22,124.18
2019-02-03,0.002164,0.002091,0.001901,0.001982,307371.29,609.31
2019-02-04,0.001982,0.001988,0.001968,0.001988,17571.66,34.94
2019-02-05,0.001988,0.002074,0.001989,0.002074,220350.38,457.1
2019-02-06,0.002074,0.002027,0.001468,0.001917,1742015.21,3338.62
2019-02-07,0.001917,0.001974,0.001867,0.001867,395427.11,738.25
2019-02-08,0.001867,0.00219,0.002031,0.002031,329920.12,670.18
2019-02-09,0.002031,0.002031,0.001813,0.001922,70195.25,134.92
2019-02-10,0.001922,0.002198,0.002021,0.002085,32818.22,68.41
2019-02-11,0.002085,0.002005,0.001955,0.001955,10712.27,20.94
2019-02-12,0.001955,0.001985,0.00187,0.001887,394245.57,744.05
2019-02-13,0.001887,0.00214,0.001882,0.001882,178033.34,335.12
2019-02-14,0.001882,0.001872,0.00186,0.001872,51159.92,95.77
2019-02-15,0.001872,0.001922,0.001878,0.001878,31825.46,59.76
2019-02-16,0.001878,0.001987,0.001897,0.00194,22260.22,43.19
2019-02-17,0.00194,0.002114,0.001897,0.001897,423892.55,804.28
2019-02-18,0.001897,0.00207,0.001865,0.002009,450738.87,905.5
2019-02-19,0.002009,0.002003,0.001877,0.001991,332543.99,662.19
2019-02-20,0.001991,0.002058,0.00197,0.002015,33119.48,66.72
2019-02-21,0.002015,0.001976,0.00191,0.00191,85637.18,163.57
2019-02-22,0.00191,0.002014,0.001932,0.002009,51148.6,102.76
2019-02-23,0.002009,0.002204,0.001994,0.002019,326309.99,658.83
2019-02-24,0.002019,0.001904,0.001578,0.001904,234142.97,445.79
2019-02-25,0.001904,0.002461,0.001934,0.002113,445307.09,940.98
2019-02-26,0.002113,0.002193,0.001964,0.002057,179231.19,368.64
2019-02-27,0.002057,0.002039,0.001945,0.002039,42759.71,87.19
2019-02-28,0.002039,0.002163,0.001983,0.002047,48200.62,98.67
2019-03-01,0.002047,0.002082,0.001959,0.001959,31568.28,61.85
2019-03-02,0.001959,0.002037,0.001926,0.002037,32196.0,65.57
2019-03-03,0.002037,0.002009,0.001921,0.002009,28626.02,57.5
2019-03-04,0.002009,0.001944,0.001936,0.001943,5317.42,10.33
2019-03-05,0.001943,0.002167,0.002,0.002033,248700.75,505.63
2019-03-06,0.002033,0.002068,0.002011,0.002011,175832.06,353.58
2019-03-07,0.002011,0.002051,0.001982,0.002045,124657.37,254.98
2019-03-08,0.002045,0.001997,0.001881,0.001882,316397.78,595.42
2019-03-09,0.001882,0.002074,0.001935,0.002002,1535042.58,3072.72
2019-03-10,0.002002,0.002108,0.001974,0.002108,189908.65,400.35
2019-03-11,0.002108,0.002138,0.002003,0.002083,681415.35,1419.54
2019-03-12,0.002085,0.002377,0.002098,0.002197,432526.4,950.24
2019-03-13,0.002197,0.002353,0.002151,0.00226,483499.19,1092.62
2019-03-14,0.00226,0.002318,0.002243,0.002255,128230.25,289.18
2019-03-15,0.002255,0.00238,0.002206,0.002206,331851.96,732.13
2019-03-16,0.002206,0.002349,0.002268,0.002348,572363.75,1343.7
2019-03-17,0.002348,0.00254,0.002315,0.002373,72222.65,171.37
2019-03-18,0.002373,0.00263,0.002352,0.00263,2718115.33,7148.96
2019-03-19,0.00263,0.003463,0.002537,0.002929,4452684.22,13040.4
2019-03-20,0.002929,0.003116,0.002813,0.002873,790218.42,2270.38
2019-03-21,0.002873,0.002844,0.002775,0.002844,79336.44,225.61
2019-03-22,0.002844,0.003273,0.002782,0.002985,807103.57,2409.58
2019-03-23,0.002985,0.003302,0.002869,0.003234,1065911.84,3447.3
2019-03-24,0.003234,0.003269,0.003017,0.003017,981319.83,2960.69
2019-03-25,0.003017,0.003017,0.0028,0.002942,605401.83,1780.95
2019-03-26,0.002942,0.002954,0.002819,0.002952,64692.92,190.95
2019-03-27,0.002952,0.003082,0.002871,0.002927,1107427.1,3241.0
2019-03-28,0.002927,0.003128,0.002874,0.003128,230463.09,720.8
2019-03-29,0.003128,0.003264,0.002955,0.002955,54523.26,161.1
2019-03-30,0.002955,0.003228,0.002923,0.002947,1111996.71,3277.58
2019-03-31,0.002947,0.003181,0.002905,0.003171,492850.07,1562.95
2019-04-01,0.003171,0.003159,0.002865,0.003129,1963003.77,6142.65
2019-04-02,0.003129,0.003925,0.003383,0.003464,628545.13,2176.98
2019-04-03,0.003464,0.003541,0.002901,0.003169,1043898.66,3307.9
2019-04-04,0.003169,0.00324,0.003074,0.003191,42259.88,134.87
2019-04-05,0.003191,0.003421,0.003245,0.003419,413578.22,1414.15
2019-04-06,0.003419,0.003592,0.003379,0.003404,37894.37,128.98
2019-04-07,0.003404,0.003606,0.003424,0.003511,138686.39,486.98
2019-04-08,0.003511,0.003712,0.003259,0.003351,282453.03,946.62
2019-04-09,0.003351,0.003484,0.003263,0.00335,322025.84,1078.69
2019-04-10,0.00335,0.00337,0.003193,0.003282,567166.27,1861.28
2019-04-11,0.003282,0.003305,0.003057,0.003219,984209.64,3168.05
2019-04-12,0.003219,0.003291,0.003204,0.003291,534280.36,1758.42
2019-04-13,0.003291,0.003483,0.003276,0.003325,207602.65,690.31
2019-04-14,0.003325,0.005145,0.003372,0.004094,5098339.14,20871.91
2019-04-15,0.004094,0.004612,0.003571,0.004001,2945034.17,11783.34
2019-04-16,0.004001,0.004166,0.003715,0.004004,253684.8,1015.74
2019-04-17,0.004004,0.004348,0.003751,0.004346,76608.81,332.93
2019-04-18,0.004346,0.004805,0.003841,0.003853,1712956.78,6600.75
2019-04-19,0.003853,0.005224,0.003843,0.004372,2398531.89,10487.35
2019-04-20,0.004372,0.005219,0.004335,0.004464,555648.21,2480.31
2019-04-21,0.004464,0.00439,0.003971,0.004344,467353.27,2030.35
2019-04-22,0.004344,0.004985,0.004153,0.004487,666280.06,2989.33
2019-04-23,0.004487,0.004608,0.004118,0.004608,564020.72,2598.91
2019-04-24,0.004608,0.004483,0.003857,0.003985,484807.08,1932.05
2019-04-25,0.003985,0.003875,0.003664,0.003826,48229.34,184.54
2019-04-26,0.003826,0.003913,0.003287,0.003364,1334855.07,4490.02
2019-04-27,0.003364,0.003538,0.003261,0.003261,1541246.68,5025.44
2019-04-28,0.003268,0.003261,0.00324,0.003246,298677.02,969.61
2019-04-29,0.003246,0.003411,0.002977,0.003055,1426568.15,4358.81
2019-04-30,0.003055,0.003617,0.003123,0.003211,820302.0,2633.61
2019-05-01,0.003211,0.003285,0.003153,0.003285,104821.6,344.33
2019-05-02,0.003285,0.003387,0.003226,0.003226,90245.8,291.11
2019-05-03,0.003226,0.003615,0.003049,0.003114,845877.36,2634.17
2019-05-04,0.003114,0.003122,0.003028,0.003053,9777.05,29.85
2019-05-05,0.003053,0.003189,0.003033,0.003123,182350.94,569.49
2019-05-06,0.003123,0.003328,0.002866,0.002882,286350.55,825.17
2019-05-07,0.002882,0.002952,0.002714,0.002836,632427.12,1793.36
2019-05-08,0.002836,0.003137,0.002767,0.002789,573874.06,1600.54
2019-05-09,0.002789,0.002929,0.002732,0.002929,361988.52,1060.1
2019-05-10,0.002929,0.003033,0.00276,0.003033,54666.08,165.78
2019-05-11,0.003033,0.003481,0.00279,0.00279,854054.13,2383.14
2019-05-12,0.00279,0.003669,0.002611,0.003025,1762096.56,5330.86
2019-05-13,0.003025,0.003239,0.002824,0.00301,1159080.12,3488.72
2019-05-14,0.00301,0.003353,0.002788,0.003127,1336326.12,4178.83
2019-05-15,0.003127,0.003695,0.003257,0.003257,470821.38,1533.55
2019-05-16,0.003257,0.00411,0.003176,0.003176,1060913.86,3369.76
2019-05-17,0.003176,0.003673,0.002882,0.003171,634522.49,2011.87
2019-05-18,0.003171,0.003282,0.002988,0.00324,259099.88,839.57
2019-05-19,0.00324,0.003613,0.00312,0.00312,53499.47,166.94
2019-05-20,0.00312,0.003635,0.003015,0.003577,853154.19,3051.99
2019-05-21,0.003577,0.003618,0.002929,0.003057,1437745.29,4394.8
2019-05-22,0.003057,0.003413,0.002437,0.003019,1718821.83,5188.96
2019-05-23,0.003019,0.003461,0.002729,0.002753,705641.32,1942.75
2019-05-24,0.002753,0.003245,0.002746,0.003245,845220.76,2742.68
2019-05-25,0.003245,0.003269,0.002842,0.002872,156654.87,449.92
2019-05-26,0.002872,0.003139,0.002951,0.00298,335633.81,1000.31
2019-05-27,0.00298,0.003322,0.002726,0.003047,402137.28,1225.4
2019-05-28,0.003047,0.003043,0.002826,0.002891,493171.32,1425.73
2019-05-29,0.002891,0.003491,0.002871,0.002871,1386330.4,3980.49
2019-05-30,0.002871,0.002964,0.002636,0.00287,286228.54,821.53
2019-05-31,0.00287,0.003016,0.002808,0.002912,272141.98,792.53
2019-06-01,0.002912,0.002946,0.002772,0.002822,148452.49,418.9
2019-06-02,0.002822,0.002997,0.002841,0.002997,106302.82,318.63
2019-06-03,0.002997,0.004615,0.002748,0.002975,2155546.65,6413.51
2019-06-04,0.002975,0.003101,0.002816,0.002997,1248283.48,3740.95
2019-06-05,0.002997,0.003119,0.003015,0.003015,95639.85,288.4
2019-06-06,0.003015,0.003056,0.002966,0.002968,263987.08,783.57
2019-06-07,0.002968,0.003072,0.002947,0.002947,1181457.75,3481.84
2019-06-08,0.002947,0.002947,0.002811,0.002901,431985.46,1253.2
2019-06-09,0.002901,0.002777,0.002546,0.002777,1792204.7,4977.24
2019-06-10,0.002777,0.002976,0.00273,0.00273,163957.87,447.61
2019-06-11,0.00273,0.002832,0.002697,0.002756,148423.08,408.99
2019-06-12,0.002756,0.003022,0.00268,0.00277,543957.95,1506.72
2019-06-13,0.00277,0.002883,0.002663,0.002883,283447.87,817.04
2019-06-14,0.002883,0.003028,0.002846,0.002846,449883.08,1280.35
2019-06-15,0.002846,0.003096,0.002778,0.002778,740875.57,2058.41
2019-06-16,0.002778,0.002771,0.002709,0.002755,295647.51,814.54
2019-06-17,0.002755,0.002887,0.002747,0.002871,987899.89,2835.95
2019-06-18,0.002871,0.003174,0.00273,0.00291,560422.52,1630.61
2019-06-19,0.00291,0.002959,0.002854,0.002854,251659.39,718.29
2019-06-20,0.002854,0.002986,0.002722,0.002728,1393413.84,3800.6
2019-06-21,0.002728,0.003031,0.002735,0.002833,639170.79,1810.78
2019-06-22,0.002833,0.003042,0.002825,0.002831,1145135.95,3242.0
2019-06-23,0.002831,0.002812,0.002693,0.002708,235345.03,637.3
2019-06-24,0.002708,0.002922,0.002661,0.002829,299130.5,846.24
2019-06-25,0.002829,0.002972,0.002773,0.002808,204528.06,574.24
2019-06-26,0.002808,0.00296,0.002416,0.002543,917677.18,2333.88
2019-06-27,0.002543,0.002764,0.002082,0.002617,661980.97,1732.55
2019-06-28,0.002617,0.002753,0.002478,0.002713,72416.42,196.48
2019-06-29,0.002713,0.00318,0.002472,0.002672,2551399.08,6816.92
2019-06-30,0.002672,0.002623,0.002046,0.002617,1888281.29,4941.92
2019-07-01,0.002617,0.002653,0.002424,0.002477,372697.81,923.14
2019-07-02,0.002477,0.002595,0.002435,0.002435,653547.36,1591.35
2019-07-03,0.002435,0.003357,0.002451,0.002701,1274043.76,3441.7
2019-07-04,0.002701,0.002757,0.002406,0.002511,443427.2,1113.49
2019-07-05,0.002511,0.002608,0.002335,0.002335,118014.66,275.55
2019-07-06,0.002335,0.002592,0.002336,0.002448,177602.12,434.74
2019-07-07,0.002448,0.003818,0.002605,0.00262,110049.95,288.33
2019-07-08,0.00262,0.002961,0.002538,0.002544,599765.58,1526.0
2019-07-09,0.002544,0.002617,0.002346,0.002559,305332.46,781.21
2019-07-10,0.002559,0.002598,0.002399,0.002543,142071.41,361.28
2019-07-11,0.002543,0.002535,0.002366,0.002535,9773.62,24.78
2019-07-12,0.002535,0.0026,0.002341,0.002341,149235.21,349.36
2019-07-13,0.002341,0.002385,0.002227,0.002227,101343.21,225.67
2019-07-14,0.002227,0.001873,0.001585,0.00175,604973.96,1058.99
2019-07-15,0.00175,0.002238,0.001766,0.001941,498631.93,968.08
2019-07-16,0.001941,0.001828,0.001592,0.001771,134401.85,237.96
2019-07-17,0.001771,0.002119,0.001883,0.001982,449371.57,890.61
2019-07-18,0.001982,0.002121,0.001816,0.001816,201857.21,366.47
2019-07-19,0.001816,0.001996,0.001777,0.001872,518429.57,970.52
2019-07-20,0.001872,0.002056,0.001935,0.002056,787543.43,1619.27
2019-07-21,0.002056,0.002207,0.002026,0.0022,42969.08,94.53
2019-07-22,0.0022,0.002244,0.002003,0.002242,273775.71,613.73
2019-07-23,0.002242,0.002402,0.002169,0.002353,92615.0,217.96
2019-07-24,0.002353,0.002403,0.002071,0.002071,10132.7,20.99
2019-07-25,0.002071,0.002098,0.001953,0.002084,142048.98,296.09
2019-07-26,0.002084,0.002258,0.001953,0.001953,70053.67,136.84
2019-07-27,0.001953,0.002579,0.001846,0.002385,24908.88,59.4
2019-07-28,0.004834,0.005147,0.004766,0.004861,6683561.38,32490.15
2019-07-29,0.00243,0.002479,0.00226,0.00226,184744.62,417.54
2019-07-30,0.00226,0.002375,0.002165,0.002373,188206.93,446.63
2019-07-31,0.002373,0.002734,0.002253,0.002568,490867.89,1260.32
2019-08-01,0.002568,0.002606,0.002486,0.002606,120803.64,314.79
2019-08-02,0.002606,0.002695,0.002469,0.002556,281640.52,719.82
2019-08-03,0.002556,0.002669,0.002373,0.00254,505465.33,1283.84
2019-08-04,0.00254,0.002548,0.002514,0.002514,38582.73,97.01
2019-08-05,0.002514,0.002633,0.002386,0.002542,864451.96,2197.24
2019-08-06,0.002542,0.002673,0.002463,0.002553,165283.61,421.99
2019-08-07,0.002553,0.002588,0.002531,0.002554,108637.63,277.43
2019-08-08,0.002554,0.003229,0.002353,0.002526,530876.04,1340.93
2019-08-09,0.002526,0.003412,0.002404,0.002801,885552.57,2480.75
2019-08-10,0.002801,0.002745,0.002613,0.002659,170801.7,454.11
2019-08-11,0.002659,0.00291,0.002759,0.002887,44484.85,128.41
2019-08-12,0.002887,0.003011,0.002818,0.002914,7141.11,20.81
2019-08-13,0.002914,0.003002,0.002827,0.00295,78964.82,232.94
2019-08-14,0.00295,0.002637,0.002421,0.002499,140425.3,350.92
2019-08-15,0.002499,0.002876,0.002447,0.00256,1733468.36,4437.79
2019-08-16,0.00256,0.00315,0.002449,0.002453,1480374.71,3631.32
2019-08-17,0.002453,0.002802,0.002457,0.0027,809119.34,2184.57
2019-08-18,0.0027,0.003054,0.002828,0.003054,133242.24,406.92
2019-08-19,0.003054,0.003581,0.003174,0.003366,1828852.89,6156.67
2019-08-20,0.003366,0.003931,0.003058,0.003341,1717003.1,5737.11
2019-08-21,0.003341,0.00384,0.003184,0.003746,182365.79,683.22
2019-08-22,0.003746,0.003815,0.003519,0.003519,65215.14,229.5
2019-08-23,0.003519,0.004087,0.003591,0.003912,458240.85,1792.76
2019-08-24,0.003912,0.004204,0.003833,0.003871,221571.45,857.77
2019-08-25,0.003871,0.004198,0.003653,0.003941,635480.0,2504.15
2019-08-26,0.003941,0.004029,0.00398,0.004029,538.14,2.168
2019-08-27,0.004029,0.004002,0.003931,0.003931,4960.81,19.5
2019-08-28,0.003931,0.003962,0.003403,0.003663,126793.09,464.4
2019-08-29,0.003663,0.003577,0.003379,0.003379,54145.46,182.96
2019-08-30,0.003379,0.003539,0.00337,0.003514,262783.09,923.33
2019-08-31,0.003514,0.003942,0.003467,0.003589,358271.4,1285.95
2019-09-01,0.003589,0.003574,0.003295,0.003411,37900.97,129.29
2019-09-02,0.004005,0.004363,0.004051,0.004051,3200784.68,12966.78
2019-09-03,0.003557,0.003565,0.003403,0.003403,1060.24,3.608
2019-09-04,0.003403,0.003332,0.003323,0.003323,140606.08,467.3
2019-09-05,0.003323,0.003529,0.003311,0.003463,143943.18,498.5
2019-09-06,0.003463,0.003559,0.003366,0.003559,243221.45,865.59
2019-09-07,0.003559,0.004084,0.003745,0.003902,275829.28,1076.19
2019-09-08,0.003902,0.004178,0.00345,0.00345,460269.46,1587.89
2019-09-09,0.00345,0.003615,0.003434,0.003615,16212.25,58.61
2019-09-10,0.003615,0.0036,0.003559,0.003564,24282.46,86.55
2019-09-11,0.003564,0.003584,0.003534,0.003562,68535.07,244.15
2019-09-12,0.003562,0.00362,0.003453,0.003598,66128.8,237.96
2019-09-13,0.003598,0.003606,0.00345,0.00345,96390.58,332.51
2019-09-14,0.00345,0.003589,0.003438,0.003438,66902.31,230.01
2019-09-15,0.003438,0.003452,0.003449,0.003449,60274.22,207.86
2019-09-16,0.003449,0.003759,0.003326,0.003326,207227.15,689.21
2019-09-17,0.003326,0.003543,0.003356,0.003362,126251.02,424.42
2019-09-18,0.003362,0.003738,0.003299,0.003299,25880.47,85.37
2019-09-19,0.003299,0.003744,0.003463,0.003494,30818.05,107.68
2019-09-20,0.003494,0.003483,0.003451,0.003483,6218.99,21.66
2019-09-21,0.003483,0.003433,0.003371,0.003375,340517.2,1149.22
2019-09-22,0.003375,0.003373,0.003314,0.003373,15975.18,53.89
2019-09-23,0.003373,0.003406,0.003195,0.003364,90520.39,304.53
2019-09-24,0.003364,0.003401,0.00276,0.003163,1204680.41,3810.32
2019-09-25,0.003163,0.003331,0.003064,0.003331,342592.99,1141.25
2019-09-26,0.003331,0.00325,0.002981,0.002981,53312.27,158.91
2019-09-27,0.002981,0.00313,0.002966,0.002966,363567.58,1078.48
2019-09-28,0.002966,0.003309,0.002962,0.003309,13861.1,45.86
2019-09-29,0.003309,0.003224,0.00298,0.003222,116609.18,375.74
2019-09-30,0.003222,0.003448,0.003446,0.003448,1427.68,4.923
2019-10-01,0.003448,0.003351,0.00335,0.00335,5107.95,17.11
2019-10-02,0.00335,0.003438,0.003078,0.003437,30120.06,103.51
2019-10-03,0.003437,0.003325,0.002995,0.002995,3992.0,11.96
2019-10-04,0.002995,0.003348,0.003013,0.003348,4383.64,14.68
2019-10-05,0.003348,0.003361,0.003361,0.003361,8049.79,27.06
2019-10-06,0.003361,0.003405,0.003075,0.003083,19084.83,58.85
2019-10-07,0.003083,0.00396,0.003269,0.00361,651643.12,2352.3
2019-10-08,0.00361,0.00368,0.002854,0.002972,1846919.64,5488.47
2019-10-09,0.002972,0.003869,0.003004,0.00329,753727.43,2479.95
2019-10-10,0.00329,0.003451,0.002876,0.003025,194733.0,589.16
2019-10-11,0.003025,0.003802,0.002714,0.002783,777995.45,2165.05
2019-10-12,0.002783,0.00277,0.002719,0.002719,14416.27,39.2
2019-10-13,0.002719,0.003016,0.002721,0.002721,1454570.56,3957.23
2019-10-14,0.002721,0.002804,0.002617,0.002617,67381.44,176.37
2019-10-15,0.002617,0.002621,0.002487,0.002503,152144.97,380.86
2019-10-16,0.002503,0.002621,0.002258,0.002621,651695.22,1708.35
2019-10-17,0.003126,0.003233,0.003152,0.003233,11540.02,37.31
2019-10-18,0.003233,0.003189,0.003189,0.003189,0.0,0.0
2019-10-19,0.003189,0.003189,0.003189,0.003189,0.0,0.0
2019-10-20,0.003189,0.003299,0.003299,0.003299,0.0,0.0
2019-10-21,0.003299,0.003289,0.003289,0.003289,0.0,0.0
2019-10-22,0.003289,0.003214,0.003214,0.003214,0.0,0.0
2019-10-23,0.003214,0.002992,0.002992,0.002992,0.0,0.0
2019-10-24,0.002992,0.002978,0.002978,0.002978,0.0,0.0
2019-10-25,0.002416,0.007308,0.002727,0.004025,140990.2,567.46
2019-10-26,0.004025,0.004949,0.003989,0.004239,24889.32,105.51
2019-10-27,0.004239,0.004338,0.004039,0.004103,43957.67,180.38
2019-10-28,0.004103,0.004357,0.004013,0.004357,203151.81,885.22
2019-10-29,0.004357,0.005729,0.004415,0.004707,105391.96,496.08
2019-10-30,0.004707,0.004634,0.003799,0.004614,40984.23,189.09
2019-10-31,0.004614,0.00459,0.004422,0.00445,14306.57,63.66
2019-11-01,0.003663,0.003704,0.003704,0.003704,0.0,0.0
2019-11-02,0.004469,0.004471,0.004219,0.004219,4024.71,16.98
2019-11-03,0.004219,0.004184,0.004184,0.004184,142.58,0.5966
2019-11-04,0.003689,0.003769,0.003769,0.003769,0.0,0.0
2019-11-05,0.003769,0.003729,0.003729,0.003729,0.0,0.0
2019-11-06,0.004346,0.004399,0.004326,0.004333,55677.46,241.28
2019-11-07,0.003739,0.003683,0.003683,0.003683,0.0,0.0
2019-11-08,0.004227,0.004412,0.003809,0.004229,65231.8,275.84
2019-11-09,0.004229,0.004556,0.004072,0.004556,28355.52,129.18
2019-11-10,0.004556,0.004662,0.004164,0.004528,65326.02,295.78
2019-11-11,0.004528,0.004427,0.004419,0.004419,136781.09,604.48
2019-11-12,0.004419,0.004471,0.004271,0.004271,36549.67,156.11
2019-11-13,0.004271,0.004294,0.00423,0.004232,18341.31,77.63
2019-11-14,0.00351,0.003456,0.003456,0.003456,0.0,0.0
2019-11-15,0.004155,0.004051,0.004027,0.004027,285.85,1.151
2019-11-16,0.003387,0.0034,0.0034,0.0034,0.0,0.0
2019-11-17,0.0034,0.003406,0.003406,0.003406,0.0,0.0
2019-11-18,0.004121,0.004019,0.003987,0.004019,4444.56,17.86
2019-11-19,0.003276,0.003253,0.003253,0.003253,0.0,0.0
2019-11-20,0.003968,0.003951,0.003939,0.003951,657.51,2.598
2019-11-21,0.003237,0.003053,0.003053,0.003053,0.0,0.0
2019-11-22,0.003646,0.004475,0.003398,0.003517,75967.17,267.15
2019-11-23,0.003517,0.003573,0.003568,0.003568,529193.64,1888.24
2019-11-24,0.003568,0.00339,0.003287,0.00339,135251.67,458.47
2019-11-25,0.00339,0.003577,0.00353,0.003577,858.54,3.071
2019-11-26,0.003577,0.00362,0.003078,0.003078,56991.48,175.44
2019-11-27,0.003078,0.003979,0.003183,0.00335,59946.47,200.84
2019-11-28,0.00354,0.003498,0.003498,0.003498,0.0,0.0
2019-11-29,0.003312,0.004028,0.003392,0.003489,56418.84,196.86
2019-11-30,0.003489,0.004058,0.003428,0.004058,394.39,1.6
2019-12-01,0.004058,0.004035,0.003304,0.003304,4580.85,15.14
2019-12-02,0.003488,0.003441,0.003441,0.003441,0.0,0.0
2019-12-03,0.003261,0.00333,0.002714,0.002714,257465.96,698.71
2019-12-04,0.002714,0.003206,0.002055,0.002055,183235.31,376.51
2019-12-05,0.002055,0.003115,0.002091,0.003115,92476.77,288.04
2019-12-06,0.003115,0.003205,0.00313,0.003205,35290.42,113.1
2019-12-07,0.003205,0.003177,0.003177,0.003177,115095.56,365.71
2019-12-08,0.003231,0.003242,0.003242,0.003242,0.0,0.0
2019-12-09,0.003248,0.003609,0.003101,0.003101,94883.39,294.26
2019-12-10,0.003101,0.003095,0.002918,0.002918,364204.91,1062.9
2019-12-11,0.002918,0.003088,0.002872,0.003088,68751.1,212.28
2019-12-12,0.003088,0.00332,0.003119,0.00322,107631.71,346.59
2019-12-13,0.00322,0.003218,0.003218,0.003218,1940.12,6.244
2019-12-14,0.003123,0.003045,0.003045,0.003045,0.0,0.0
2019-12-15,0.003045,0.003067,0.003067,0.003067,0.0,0.0
2019-12-16,0.003169,0.002945,0.002659,0.002659,399.2,1.061
2019-12-17,0.002659,0.003053,0.002447,0.003053,97575.95,297.87
2019-12-18,0.003053,0.003327,0.002844,0.0032,19888.76,63.65
2019-12-19,0.003137,0.003078,0.003078,0.003078,0.0,0.0
2019-12-20,0.003086,0.003092,0.002829,0.002831,51131.89,144.77
2019-12-21,0.003097,0.003079,0.003079,0.003079,0.0,0.0
2019-12-22,0.002808,0.002919,0.002916,0.002916,89.3,0.2604
2019-12-23,0.003233,0.00315,0.00315,0.00315,0.0,0.0
2019-12-24,0.002818,0.00341,0.002816,0.003405,27707.25,94.35
2019-12-25,0.003405,0.003328,0.002752,0.002752,58066.44,159.81
2019-12-26,0.002752,0.002766,0.002766,0.002766,2152.91,5.955
2019-12-27,0.002766,0.002796,0.002783,0.002796,28880.0,80.74
2019-12-28,0.004715,0.004756,0.004756,0.004756,0.0,0.0
2019-12-29,0.002833,0.00354,0.002974,0.003037,185946.26,564.68
2019-12-30,0.003037,0.002982,0.002891,0.002972,208422.56,619.53
2019-12-31,0.002972,0.002916,0.002452,0.002452,39423.2,96.66
2020-01-01,0.002452,0.002694,0.002484,0.002681,3344.45,8.967
2020-01-02,0.002681,0.003307,0.002611,0.003307,40397.43,133.58
2020-01-03,0.003307,0.00349,0.0028,0.002833,29804.42,84.43
2020-01-04,0.002833,0.002834,0.002687,0.002687,13250.97,35.6
2020-01-05,0.004782,0.004784,0.004784,0.004784,0.0,0.0
2020-01-06,0.002709,0.002886,0.002741,0.002741,13157.89,36.07
2020-01-07,0.005046,0.005304,0.005304,0.005304,0.0,0.0
2020-01-08,0.00272,0.002722,0.002673,0.002722,8303.23,22.6
2020-01-09,0.005229,0.005081,0.005081,0.005081,0.0,0.0
2020-01-10,0.002668,0.002803,0.002408,0.002414,26659.42,64.35
2020-01-11,0.002414,0.002854,0.002377,0.002854,13131.57,37.47
2020-01-12,0.005216,0.005318,0.005318,0.005318,0.0,0.0
2020-01-13,0.005318,0.005269,0.005269,0.005269,0.0,0.0
2020-01-14,0.002874,0.003317,0.002767,0.002881,492947.73,1420.18
2020-01-15,0.002881,0.002887,0.00251,0.002512,79308.79,199.19
2020-01-16,0.005729,0.005668,0.005668,0.005668,0.0,0.0
2020-01-17,0.002479,0.002612,0.002546,0.002546,85006.1,216.43
2020-01-18,0.005782,0.005791,0.005791,0.005791,0.0,0.0
