coin_symbol,volatility_baseline,volatility_skew,volatility_kurtosis,vol_of_vol,up_day_ratio,autocorrelation,trend_efficiency,risk_adjusted_momentum,max_drawdown,avg_drawdown_depth,avg_drawdown_duration,recovery_speed_ratio,log_avg_volume,volume_stability_cv,vol_return_correlation,crisis_liquidity_retention,btc_correlation,market_beta,downside_coupling,r_squared
FUN,0.5356003055873287,1.0458644863546684,0.33479309487985554,0.9904425150800936,-0.06154806984868876,0.727633602055394,-0.7300472819445257,1.176015621165686,-0.3986169097290078,-1.3199407866780768,1.58374176321199,-0.4350993262873062,-1.7578638124570798,0.05561202493017223,-1.464112280504078,-0.9069132518760205,-2.1778712026870215,-1.4365450708100176,-2.448096138675382,-1.2734511106060318
GNO,-0.12900699438314978,-0.6552281281941843,-0.48655937548271994,-0.26815341079803134,0.5031292217511674,0.6736029932027535,0.6889761320495946,-0.3297796546890084,-0.20274827721493108,0.3279262463457749,-0.4596009824205651,-0.2389023665104904,-0.7873981125597631,-0.12462188766665691,1.19050081532334,0.9057933631071357,1.0921607923777013,-0.11416056559567338,1.153849123341535,1.1553893460451177
GT,-0.1292875867858422,-0.32320420438295694,-0.32801024407025525,-0.1744928733860323,0.7886621394172937,0.8604195284699924,1.0115179832974277,0.4390954984884068,1.6867686623637044,2.0966841381828596,-0.607002102351479,-0.3902408156283471,-0.7220858202980585,0.13050735508952876,-0.5152971431801665,-0.2730204310930629,0.5651163381895347,-0.1284210417827771,0.9806802057795312,0.40299438664990433
HBAR,-0.12865609457334906,-0.4427045753303752,-0.44056699219556883,-0.22577119466642026,0.2587269360525742,0.5763755677994118,0.5500377522341168,-0.056986043281093454,0.2608195854631408,0.8428802576906875,-0.48351724181487216,-0.3067635119584796,0.5406367795480667,-0.2746428236965713,0.16744832514157623,-0.23875880750386008,0.6078112687072635,-0.10407175501911128,0.6404782922086295,0.45878175542544636
HT,-0.12907449855079772,-0.7342654406192299,-0.442942043285975,-0.18934474661823192,-1.54402281177659,-0.050484671173006763,1.471526265203449,-1.044180740414371,-0.33438800833303733,0.5231181617666198,-0.4425348016029246,-0.39791398192527433,0.0019538999452090016,-0.31401315528896656,0.5526988262620023,-0.020809287973953722,0.11440283298624102,-0.13541381704248584,0.2623132543247976,-0.13040977485861832
ICP,-0.12893118407600368,-0.6623805892270707,-0.4930219358816813,-0.2922609434824461,-0.20823642739202747,0.9575813705048679,-0.043882547175410944,-3.2415228184154974,-0.34259936095792126,-1.15307048794067,1.5141004827352385,1.58825560185627,0.548761180616675,-0.4112267697862622,2.0277104432915625,0.2690024653057234,1.2071847727363625,-0.09010471400505028,0.8735779586391879,1.3380328591523736
IOST,-0.1283775036933191,0.012517315934283024,-0.09669691504046748,-0.256919420491614,0.5679333956612493,0.22762643466009436,0.05427841075355814,-1.115491897546161,-0.3157725779255467,-0.6746030786194411,1.1777199581682882,-0.45162614600376483,-0.30063691568047396,0.05269399526548207,1.9447811565124484,1.2500046368721585,0.7099151909189013,-0.09504040487602598,0.9182270248298959,0.5958870543429877
KCS,-0.12890608069857903,-0.472193017338211,-0.44384462409956005,-0.19878648856072548,0.34940352175795336,1.4944768025690733,0.883600173905979,0.44998012349266886,-0.24661147791142998,0.38044817895463695,-0.3272324928890577,0.12681254407228665,-0.5632042824117108,-0.29169696030424475,0.6125041488884533,-0.24822293148485702,0.7759879137517757,-0.11432302677721884,0.7665109302213171,0.687383808653254
KDA,-0.1253377632694739,1.7214917590129155,1.3719725493195132,0.1020822432926597,-0.22624569762732677,0.34024372440524253,1.8080507378695745,-0.6008983657570662,-0.3963472338416024,-0.11764848927662726,-0.6517534476796093,-0.4312205828844639,0.2176002560852486,-0.3992363399205665,-0.9459486394698242,-0.5758533662770069,-1.124912190388127,-0.10898667359053112,-1.5114564401552555,-1.0741880177976093
KEY,-0.12511600764084543,0.12867920677126696,-0.15865959210772548,-0.022809462309254847,-0.38129795558159013,-1.3686194374917489,-0.42491669532739385,0.8391356894555645,-0.39493931930026677,-1.2675537327191988,1.2394773201005018,-0.36190912468584663,0.02401886928502525,-0.02288488573224161,-0.6077357481269356,0.3152491166367516,-1.224491659536896,-0.123160032573947,-1.4890893854251044,-1.1167346026600986
LEO,-0.12941198834495046,0.5812791278999478,0.3667534380893092,-0.04485056257889035,1.1620045262065908,-2.0531372590093353,0.026883678237207224,-0.09308739713366118,3.357916876416725,2.7981385844596955,-0.641810576048891,-0.25424869910434483,-0.6670184761605861,-0.35741381692038093,2.412289922099542,-0.12630155920950317,-1.6639289336016014,-0.17551564338703632,-1.6415702325075894,-1.245354043929688
LINK,-0.12873915250218043,-0.6552720271855395,-0.4904484450300693,-0.2793862957013442,0.6996649548509785,0.4576692598849592,-0.6916616072445678,0.986123004157868,0.4975041649729752,1.0607734262097364,-0.6596272586362696,-0.36372525872062234,0.9006070021826059,-0.4483106396339725,-0.002178814161602763,-0.6810831106561982,0.7885959111952953,-0.10924017071087021,0.7352738419291099,0.7050908851063276
LPT,-0.12800724118236959,-0.36436759267317,-0.4192245930551838,-0.23693968043376917,-0.12248690389895932,0.3683837721799445,0.03397220163117912,-0.005962096133749853,-0.1246822184743397,0.2776538669445834,-0.533002766901497,-0.4141878401154606,-0.2891626374003924,0.480525525012268,0.15163156574795356,1.4259404968436948,0.21678079682778345,-0.09657473084328069,0.2678685204852179,-0.01815229975090428
LRC,-0.128030812807262,-0.5548313300935827,-0.4705310317377607,-0.2425866506852525,0.18222684798389704,-0.699528859967339,0.0026171741327843277,0.1575566584714329,-0.3353252182618155,-0.5843389664299806,-0.4246864860090401,-0.3492610483722303,0.26393960667416055,0.17041232506807755,0.09413604379025776,0.5678133119946998,0.20034825884648383,-0.104028718119626,0.08513197389887824,-0.03652318009429805
LTC,-0.128261764735406,-0.2223282577560372,-0.34218925268309913,-0.1388231529194972,0.47752467404827287,-0.767863504103136,0.08042841949559562,0.4073577960469715,-0.1847309918040462,0.13529849332268207,-0.44913354921512905,-0.16375592910585812,1.0657841761638391,-0.37858682890888057,-0.48771631631955165,-0.48098380858104167,-0.7427650050974108,-0.16064111006052262,-1.401198600845444,-0.8649506232740887
MANA,-0.1272011679385008,0.08695104073634828,-0.1526908357996841,-0.10922840706531846,0.3341255165449105,0.5113900958711719,-0.03827528332568285,0.4878650401713212,-0.23853189587527973,-0.06020659741942657,-0.5315573818349983,-0.4356895698486083,0.35007957522198807,0.24089486198620122,-0.000662659262874144,0.22466923756384732,-0.26239837611251743,-0.10283715881541189,-0.6993726487442045,-0.49849485196382465
MED,-0.12752450321577666,-0.455305129238096,-0.44825084351426475,-0.16634329593494532,0.2250488395973595,-1.9532588672387634,-0.7265012306162499,-0.11597621571683145,-0.33551612614593823,-0.8382879047303449,0.5272966782439115,0.26965148590739324,-1.7663706945953774,1.263325642812658,-1.153143220183953,-0.4109230364274005,-0.6882284296097939,-0.12412454653347073,-0.591541590552597,-0.8291444304099742
NEAR,-0.12874935333324886,-0.6728817966834467,-0.4955323336767522,-0.3017328264600113,0.20925120078990944,0.6306226600461043,0.4441427260779166,-0.19648319857347105,0.047148377390653466,0.5616632434848909,-0.6328219355848407,-0.44032719783026764,0.37815453537700405,-0.4563954485488479,0.9429335656632553,-0.43772946576330896,0.9983313165519884,-0.09245467106128269,0.317248449643506,1.0112925282594303
NEO,-0.12836804991841808,-0.4579409955856485,-0.42538635445259054,-0.2149805444919328,0.6191285181944294,0.43114660866780047,0.31289014670250537,0.2777885350907583,-0.26928971680734554,-0.40199537473155056,-0.460383117196809,-0.4077513746136425,0.5225636641154577,-0.3248358240166345,0.28992619197458974,-0.11159983967468663,0.5763124237966583,-0.10361055786234485,0.6174102436042422,0.4175357154895689
NMR,-0.12782680891539222,-0.22905558021216474,-0.3631467259735691,-0.20580438835672105,-0.10131514601282372,-0.17107804774245433,-0.4965871504896568,-0.22456622558041786,-0.2184808935427913,-0.2812071792588253,3.390473096335259,0.2838173313786435,-0.30189772174025137,-0.18968813598013337,0.7640626473865848,0.5695672498507751,-0.16204956602661286,-0.11339193906179657,-0.1256380045890801,-0.4073933103490623
OKB,-0.12880651337818455,-0.39583322009736494,-0.39814462289944536,-0.19835811648804755,0.37085034343583295,-0.16919880462918654,0.25895079609432453,0.6384971207159117,0.44706714980261325,2.110577559857372,-0.5425201509222561,-0.3863452081237533,0.2403686597911552,-0.39691674773390084,0.22100268949276905,-0.4121802318384578,0.31770326478754757,-0.11920483561780865,0.46696859705577193,0.09763166037922268
ONGAS,-0.12750243174684348,0.7802788447860799,0.48677962513811857,-0.06578742263484079,0.45776882277746933,-0.6978034868768801,-0.2643432209698657,-0.8143041817487108,-0.17787013078523795,-0.18653874572036225,-0.05243413206444227,-0.2414994381802196,-0.754284196583943,-0.3556501723984477,-1.1110503022100686,-0.9701254351660356,-0.3045918020465899,-0.10500721845833576,0.17190042015285448,-0.5352985543231508
OST,-0.11120923650037243,3.0734466556917117,3.211911875862073,0.7314441371111353,-0.22181153793187833,0.686873393327403,-0.5507725002073715,-0.9700649471009588,-0.3985632820056672,-1.1982031610114667,2.9410897392965984,2.8726255912496246,-1.7372602068144845,0.022340570284529015,-0.7388340820946936,0.28127631409344866,-1.8124536065938357,-0.12556859705609577,-0.22444628917491202,-1.2670238177609645
POWR,-0.1286018592864654,-0.5991329167490508,-0.47721378880357473,-0.25361063073314666,0.8956408077346845,0.6188652427555346,-0.5210550365284774,-0.2865102565184702,-0.22235035766215394,-0.5314923171515056,-0.2630661558460131,-0.01779712844672621,-0.10860558886062512,-0.031543692768000994,1.8311155912204562,2.472864519499458,0.5394515208385556,-0.11097043883203522,0.5168976940804542,0.36989744541967445
